epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800417002,2019-11-15T14.46.57.002,0.000,0.039,0.859,0.468
1573800417013,2019-11-15T14.46.57.013,0.011,0.045,0.863,0.472
1573800417023,2019-11-15T14.46.57.023,0.021,0.047,0.861,0.468
1573800417033,2019-11-15T14.46.57.033,0.031,0.050,0.870,0.467
1573800417043,2019-11-15T14.46.57.043,0.041,0.046,0.873,0.467
1573800417054,2019-11-15T14.46.57.054,0.052,0.040,0.871,0.463
1573800417064,2019-11-15T14.46.57.064,0.062,0.040,0.874,0.463
1573800417074,2019-11-15T14.46.57.074,0.072,0.042,0.878,0.464
1573800417084,2019-11-15T14.46.57.084,0.082,0.047,0.881,0.467
1573800417095,2019-11-15T14.46.57.095,0.093,0.046,0.884,0.468
1573800417104,2019-11-15T14.46.57.104,0.102,0.042,0.888,0.470
1573800417114,2019-11-15T14.46.57.114,0.112,0.037,0.882,0.463
1573800417124,2019-11-15T14.46.57.124,0.122,0.034,0.872,0.457
1573800417134,2019-11-15T14.46.57.134,0.132,0.033,0.869,0.461
1573800417145,2019-11-15T14.46.57.145,0.143,0.034,0.870,0.460
1573800417155,2019-11-15T14.46.57.155,0.153,0.035,0.875,0.461
1573800417165,2019-11-15T14.46.57.165,0.163,0.030,0.879,0.461
1573800417175,2019-11-15T14.46.57.175,0.173,0.025,0.876,0.462
1573800417186,2019-11-15T14.46.57.186,0.184,0.021,0.878,0.463
1573800417196,2019-11-15T14.46.57.196,0.194,0.020,0.881,0.461
1573800417206,2019-11-15T14.46.57.206,0.204,0.026,0.887,0.462
1573800417216,2019-11-15T14.46.57.216,0.214,0.032,0.883,0.459
1573800417227,2019-11-15T14.46.57.227,0.225,0.034,0.881,0.460
1573800417235,2019-11-15T14.46.57.235,0.233,0.029,0.885,0.461
1573800417246,2019-11-15T14.46.57.246,0.244,0.024,0.883,0.459
1573800417256,2019-11-15T14.46.57.256,0.254,0.024,0.878,0.458
1573800417266,2019-11-15T14.46.57.266,0.264,0.026,0.876,0.453
1573800417276,2019-11-15T14.46.57.276,0.274,0.030,0.880,0.454
1573800417287,2019-11-15T14.46.57.287,0.285,0.036,0.878,0.456
1573800417297,2019-11-15T14.46.57.297,0.295,0.036,0.879,0.457
1573800417307,2019-11-15T14.46.57.307,0.305,0.035,0.883,0.458
1573800417317,2019-11-15T14.46.57.317,0.315,0.034,0.881,0.457
1573800417328,2019-11-15T14.46.57.328,0.326,0.033,0.882,0.456
1573800417338,2019-11-15T14.46.57.338,0.336,0.033,0.888,0.456
1573800417348,2019-11-15T14.46.57.348,0.346,0.036,0.889,0.456
1573800417358,2019-11-15T14.46.57.358,0.356,0.041,0.884,0.456
1573800417367,2019-11-15T14.46.57.367,0.365,0.043,0.881,0.454
1573800417377,2019-11-15T14.46.57.377,0.375,0.042,0.882,0.452
1573800417388,2019-11-15T14.46.57.388,0.386,0.035,0.877,0.455
1573800417398,2019-11-15T14.46.57.398,0.396,0.033,0.882,0.455
1573800417408,2019-11-15T14.46.57.408,0.406,0.033,0.883,0.454
1573800417418,2019-11-15T14.46.57.418,0.416,0.037,0.883,0.454
1573800417429,2019-11-15T14.46.57.429,0.427,0.038,0.886,0.454
1573800417439,2019-11-15T14.46.57.439,0.437,0.034,0.882,0.455
1573800417449,2019-11-15T14.46.57.449,0.447,0.031,0.880,0.453
1573800417459,2019-11-15T14.46.57.459,0.457,0.033,0.880,0.454
1573800417470,2019-11-15T14.46.57.470,0.468,0.032,0.880,0.457
1573800417480,2019-11-15T14.46.57.480,0.478,0.030,0.883,0.455
1573800417490,2019-11-15T14.46.57.490,0.488,0.028,0.885,0.457
1573800417499,2019-11-15T14.46.57.499,0.497,0.028,0.886,0.458
1573800417509,2019-11-15T14.46.57.509,0.507,0.030,0.883,0.459
1573800417520,2019-11-15T14.46.57.520,0.518,0.030,0.881,0.458
1573800417530,2019-11-15T14.46.57.530,0.528,0.028,0.878,0.458
1573800417540,2019-11-15T14.46.57.540,0.538,0.027,0.875,0.457
1573800417550,2019-11-15T14.46.57.550,0.548,0.027,0.874,0.455
1573800417561,2019-11-15T14.46.57.561,0.559,0.030,0.879,0.459
1573800417571,2019-11-15T14.46.57.571,0.569,0.031,0.882,0.462
1573800417581,2019-11-15T14.46.57.581,0.579,0.032,0.885,0.462
1573800417591,2019-11-15T14.46.57.591,0.589,0.032,0.885,0.461
1573800417602,2019-11-15T14.46.57.602,0.600,0.036,0.883,0.463
1573800417612,2019-11-15T14.46.57.612,0.610,0.038,0.878,0.460
1573800417622,2019-11-15T14.46.57.622,0.620,0.038,0.868,0.457
1573800417631,2019-11-15T14.46.57.631,0.629,0.035,0.864,0.455
1573800417641,2019-11-15T14.46.57.641,0.639,0.034,0.869,0.457
1573800417651,2019-11-15T14.46.57.651,0.649,0.032,0.870,0.456
1573800417662,2019-11-15T14.46.57.662,0.660,0.032,0.872,0.462
1573800417672,2019-11-15T14.46.57.672,0.670,0.036,0.879,0.460
1573800417682,2019-11-15T14.46.57.682,0.680,0.034,0.886,0.459
1573800417692,2019-11-15T14.46.57.692,0.690,0.034,0.886,0.460
1573800417703,2019-11-15T14.46.57.703,0.701,0.034,0.889,0.464
1573800417713,2019-11-15T14.46.57.713,0.711,0.033,0.893,0.461
1573800417723,2019-11-15T14.46.57.723,0.721,0.034,0.881,0.461
1573800417733,2019-11-15T14.46.57.733,0.731,0.035,0.887,0.466
1573800417744,2019-11-15T14.46.57.744,0.742,0.033,0.897,0.472
1573800417754,2019-11-15T14.46.57.754,0.752,0.035,0.893,0.468
1573800417763,2019-11-15T14.46.57.763,0.761,0.037,0.877,0.468
1573800417773,2019-11-15T14.46.57.773,0.771,0.030,0.868,0.465
1573800417783,2019-11-15T14.46.57.783,0.781,0.029,0.867,0.465
1573800417793,2019-11-15T14.46.57.793,0.791,0.034,0.868,0.466
1573800417804,2019-11-15T14.46.57.804,0.802,0.037,0.869,0.468
1573800417814,2019-11-15T14.46.57.814,0.812,0.041,0.867,0.470
1573800417824,2019-11-15T14.46.57.824,0.822,0.038,0.863,0.468
1573800417834,2019-11-15T14.46.57.834,0.832,0.036,0.863,0.465
1573800417845,2019-11-15T14.46.57.845,0.843,0.032,0.863,0.465
1573800417855,2019-11-15T14.46.57.855,0.853,0.026,0.864,0.464
1573800417865,2019-11-15T14.46.57.865,0.863,0.028,0.869,0.467
1573800417875,2019-11-15T14.46.57.875,0.873,0.026,0.869,0.465
1573800417886,2019-11-15T14.46.57.886,0.884,0.029,0.869,0.465
1573800417895,2019-11-15T14.46.57.895,0.893,0.030,0.877,0.470
1573800417905,2019-11-15T14.46.57.905,0.903,0.029,0.885,0.467
1573800417915,2019-11-15T14.46.57.915,0.913,0.030,0.881,0.464
1573800417925,2019-11-15T14.46.57.925,0.923,0.027,0.870,0.463
1573800417936,2019-11-15T14.46.57.936,0.934,0.023,0.878,0.466
1573800417946,2019-11-15T14.46.57.946,0.944,0.020,0.882,0.466
1573800417956,2019-11-15T14.46.57.956,0.954,0.022,0.887,0.466
1573800417966,2019-11-15T14.46.57.966,0.964,0.020,0.884,0.462
1573800417977,2019-11-15T14.46.57.977,0.975,0.017,0.884,0.461
1573800417987,2019-11-15T14.46.57.987,0.985,0.015,0.888,0.463
1573800417997,2019-11-15T14.46.57.997,0.995,0.019,0.885,0.462
1573800418007,2019-11-15T14.46.58.007,1.005,0.022,0.884,0.461
1573800418018,2019-11-15T14.46.58.018,1.016,0.023,0.884,0.462
1573800418026,2019-11-15T14.46.58.026,1.024,0.021,0.886,0.468
1573800418037,2019-11-15T14.46.58.037,1.035,0.024,0.886,0.467
1573800418047,2019-11-15T14.46.58.047,1.045,0.026,0.885,0.464
1573800418057,2019-11-15T14.46.58.057,1.055,0.033,0.880,0.465
1573800418067,2019-11-15T14.46.58.067,1.065,0.035,0.876,0.466
1573800418078,2019-11-15T14.46.58.078,1.076,0.036,0.873,0.466
1573800418088,2019-11-15T14.46.58.088,1.086,0.035,0.872,0.465
1573800418098,2019-11-15T14.46.58.098,1.096,0.037,0.868,0.466
1573800418108,2019-11-15T14.46.58.108,1.106,0.035,0.869,0.466
1573800418119,2019-11-15T14.46.58.119,1.117,0.035,0.871,0.466
1573800418129,2019-11-15T14.46.58.129,1.127,0.036,0.873,0.471
1573800418139,2019-11-15T14.46.58.139,1.137,0.035,0.879,0.472
1573800418149,2019-11-15T14.46.58.149,1.147,0.029,0.882,0.471
1573800418158,2019-11-15T14.46.58.158,1.156,0.028,0.877,0.470
1573800418168,2019-11-15T14.46.58.168,1.166,0.026,0.876,0.469
1573800418179,2019-11-15T14.46.58.179,1.177,0.027,0.874,0.470
1573800418189,2019-11-15T14.46.58.189,1.187,0.029,0.872,0.471
1573800418199,2019-11-15T14.46.58.199,1.197,0.031,0.867,0.468
1573800418209,2019-11-15T14.46.58.209,1.207,0.030,0.865,0.468
1573800418220,2019-11-15T14.46.58.220,1.218,0.027,0.865,0.469
1573800418230,2019-11-15T14.46.58.230,1.228,0.023,0.866,0.473
1573800418240,2019-11-15T14.46.58.240,1.238,0.025,0.869,0.467
1573800418250,2019-11-15T14.46.58.250,1.248,0.021,0.873,0.469
1573800418261,2019-11-15T14.46.58.261,1.259,0.018,0.874,0.472
1573800418271,2019-11-15T14.46.58.271,1.269,0.018,0.872,0.470
1573800418281,2019-11-15T14.46.58.281,1.279,0.019,0.877,0.470
1573800418290,2019-11-15T14.46.58.290,1.288,0.022,0.879,0.470
1573800418300,2019-11-15T14.46.58.300,1.298,0.025,0.878,0.469
1573800418311,2019-11-15T14.46.58.311,1.309,0.029,0.876,0.469
1573800418321,2019-11-15T14.46.58.321,1.319,0.029,0.875,0.474
1573800418331,2019-11-15T14.46.58.331,1.329,0.028,0.875,0.471
1573800418341,2019-11-15T14.46.58.341,1.339,0.026,0.874,0.472
1573800418352,2019-11-15T14.46.58.352,1.350,0.022,0.872,0.470
1573800418362,2019-11-15T14.46.58.362,1.360,0.023,0.874,0.474
1573800418372,2019-11-15T14.46.58.372,1.370,0.024,0.875,0.472
1573800418382,2019-11-15T14.46.58.382,1.380,0.026,0.870,0.467
1573800418393,2019-11-15T14.46.58.393,1.391,0.025,0.871,0.469
1573800418403,2019-11-15T14.46.58.403,1.401,0.023,0.872,0.469
1573800418413,2019-11-15T14.46.58.413,1.411,0.021,0.871,0.468
1573800418422,2019-11-15T14.46.58.422,1.420,0.021,0.873,0.470
1573800418432,2019-11-15T14.46.58.432,1.430,0.022,0.878,0.471
1573800418442,2019-11-15T14.46.58.442,1.440,0.022,0.874,0.470
1573800418453,2019-11-15T14.46.58.453,1.451,0.024,0.871,0.468
1573800418463,2019-11-15T14.46.58.463,1.461,0.027,0.875,0.469
1573800418473,2019-11-15T14.46.58.473,1.471,0.027,0.878,0.474
1573800418483,2019-11-15T14.46.58.483,1.481,0.025,0.881,0.475
1573800418494,2019-11-15T14.46.58.494,1.492,0.024,0.879,0.474
1573800418504,2019-11-15T14.46.58.504,1.502,0.028,0.874,0.473
1573800418514,2019-11-15T14.46.58.514,1.512,0.030,0.867,0.475
