epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800419059,2019-11-15T14.46.59.059,0.000,-0.087,0.896,-0.140
1573800419070,2019-11-15T14.46.59.070,0.011,-0.087,0.901,-0.137
1573800419080,2019-11-15T14.46.59.080,0.021,-0.077,0.885,-0.136
1573800419090,2019-11-15T14.46.59.090,0.031,-0.066,0.884,-0.128
1573800419101,2019-11-15T14.46.59.101,0.042,-0.074,0.896,-0.126
1573800419111,2019-11-15T14.46.59.111,0.052,-0.083,0.891,-0.126
1573800419121,2019-11-15T14.46.59.121,0.062,-0.090,0.888,-0.130
1573800419131,2019-11-15T14.46.59.131,0.072,-0.082,0.898,-0.142
1573800419142,2019-11-15T14.46.59.142,0.083,-0.094,0.909,-0.158
1573800419152,2019-11-15T14.46.59.152,0.093,-0.096,0.895,-0.152
1573800419161,2019-11-15T14.46.59.161,0.102,-0.098,0.881,-0.139
1573800419171,2019-11-15T14.46.59.171,0.112,-0.081,0.886,-0.124
1573800419181,2019-11-15T14.46.59.181,0.122,-0.064,0.901,-0.113
1573800419191,2019-11-15T14.46.59.191,0.132,-0.063,0.914,-0.121
1573800419202,2019-11-15T14.46.59.202,0.143,-0.064,0.909,-0.125
1573800419212,2019-11-15T14.46.59.212,0.153,-0.075,0.889,-0.126
1573800419222,2019-11-15T14.46.59.222,0.163,-0.095,0.889,-0.144
1573800419232,2019-11-15T14.46.59.232,0.173,-0.099,0.881,-0.149
1573800419243,2019-11-15T14.46.59.243,0.184,-0.100,0.882,-0.156
1573800419253,2019-11-15T14.46.59.253,0.194,-0.081,0.898,-0.154
1573800419262,2019-11-15T14.46.59.262,0.203,-0.079,0.904,-0.149
1573800419272,2019-11-15T14.46.59.272,0.213,-0.071,0.896,-0.132
1573800419282,2019-11-15T14.46.59.282,0.223,-0.059,0.889,-0.112
1573800419292,2019-11-15T14.46.59.292,0.233,-0.064,0.890,-0.112
1573800419303,2019-11-15T14.46.59.303,0.244,-0.080,0.890,-0.129
1573800419313,2019-11-15T14.46.59.313,0.254,-0.090,0.895,-0.142
1573800419323,2019-11-15T14.46.59.323,0.264,-0.094,0.900,-0.149
1573800419333,2019-11-15T14.46.59.333,0.274,-0.093,0.900,-0.146
1573800419344,2019-11-15T14.46.59.344,0.285,-0.085,0.902,-0.135
1573800419354,2019-11-15T14.46.59.354,0.295,-0.071,0.914,-0.126
1573800419363,2019-11-15T14.46.59.363,0.304,-0.063,0.901,-0.123
1573800419373,2019-11-15T14.46.59.373,0.314,-0.062,0.882,-0.119
1573800419383,2019-11-15T14.46.59.383,0.324,-0.072,0.881,-0.127
1573800419393,2019-11-15T14.46.59.393,0.334,-0.099,0.893,-0.138
1573800419404,2019-11-15T14.46.59.404,0.345,-0.097,0.883,-0.142
1573800419414,2019-11-15T14.46.59.414,0.355,-0.078,0.891,-0.143
1573800419424,2019-11-15T14.46.59.424,0.365,-0.062,0.903,-0.133
1573800419434,2019-11-15T14.46.59.434,0.375,-0.060,0.909,-0.120
1573800419445,2019-11-15T14.46.59.445,0.386,-0.048,0.898,-0.114
1573800419455,2019-11-15T14.46.59.455,0.396,-0.063,0.890,-0.121
1573800419464,2019-11-15T14.46.59.464,0.405,-0.090,0.889,-0.142
1573800419474,2019-11-15T14.46.59.474,0.415,-0.116,0.889,-0.163
1573800419484,2019-11-15T14.46.59.484,0.425,-0.128,0.894,-0.166
1573800419495,2019-11-15T14.46.59.495,0.436,-0.102,0.902,-0.147
1573800419505,2019-11-15T14.46.59.505,0.446,-0.072,0.917,-0.136
1573800419515,2019-11-15T14.46.59.515,0.456,-0.049,0.913,-0.120
1573800419525,2019-11-15T14.46.59.525,0.466,-0.050,0.903,-0.113
1573800419536,2019-11-15T14.46.59.536,0.477,-0.053,0.889,-0.118
1573800419546,2019-11-15T14.46.59.546,0.487,-0.064,0.873,-0.130
1573800419556,2019-11-15T14.46.59.556,0.497,-0.094,0.878,-0.154
1573800419565,2019-11-15T14.46.59.565,0.506,-0.102,0.884,-0.156
1573800419575,2019-11-15T14.46.59.575,0.516,-0.100,0.890,-0.143
1573800419585,2019-11-15T14.46.59.585,0.526,-0.079,0.896,-0.125
1573800419596,2019-11-15T14.46.59.596,0.537,-0.063,0.898,-0.112
1573800419606,2019-11-15T14.46.59.606,0.547,-0.058,0.903,-0.115
1573800419616,2019-11-15T14.46.59.616,0.557,-0.068,0.904,-0.134
1573800419626,2019-11-15T14.46.59.626,0.567,-0.071,0.900,-0.142
1573800419637,2019-11-15T14.46.59.637,0.578,-0.089,0.892,-0.148
1573800419647,2019-11-15T14.46.59.647,0.588,-0.104,0.888,-0.145
1573800419657,2019-11-15T14.46.59.657,0.598,-0.106,0.893,-0.146
1573800419667,2019-11-15T14.46.59.667,0.608,-0.078,0.891,-0.136
1573800419676,2019-11-15T14.46.59.676,0.617,-0.066,0.893,-0.123
1573800419686,2019-11-15T14.46.59.686,0.627,-0.067,0.897,-0.124
