epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804224199,2019-11-15T15.50.24.199,0.000,0.194,0.965,-0.026
1573804224209,2019-11-15T15.50.24.209,0.010,0.204,0.974,-0.025
1573804224219,2019-11-15T15.50.24.219,0.020,0.212,0.975,-0.023
1573804224230,2019-11-15T15.50.24.230,0.031,0.217,0.975,-0.021
1573804224240,2019-11-15T15.50.24.240,0.041,0.217,0.972,-0.017
1573804224250,2019-11-15T15.50.24.250,0.051,0.214,0.973,-0.015
1573804224260,2019-11-15T15.50.24.260,0.061,0.208,0.975,-0.011
1573804224271,2019-11-15T15.50.24.271,0.072,0.197,0.973,-0.013
1573804224281,2019-11-15T15.50.24.281,0.082,0.190,0.971,-0.019
1573804224290,2019-11-15T15.50.24.290,0.091,0.187,0.976,-0.019
1573804224300,2019-11-15T15.50.24.300,0.101,0.188,0.979,-0.022
1573804224310,2019-11-15T15.50.24.310,0.111,0.192,0.983,-0.026
1573804224320,2019-11-15T15.50.24.320,0.121,0.199,0.976,-0.031
1573804224331,2019-11-15T15.50.24.331,0.132,0.206,0.968,-0.030
1573804224341,2019-11-15T15.50.24.341,0.142,0.212,0.963,-0.023
1573804224351,2019-11-15T15.50.24.351,0.152,0.215,0.966,-0.021
1573804224361,2019-11-15T15.50.24.361,0.162,0.214,0.972,-0.019
1573804224372,2019-11-15T15.50.24.372,0.173,0.212,0.979,-0.019
1573804224382,2019-11-15T15.50.24.382,0.183,0.216,0.977,-0.014
1573804224391,2019-11-15T15.50.24.391,0.192,0.215,0.974,-0.011
1573804224401,2019-11-15T15.50.24.401,0.202,0.212,0.973,-0.010
1573804224411,2019-11-15T15.50.24.411,0.212,0.212,0.969,-0.018
1573804224422,2019-11-15T15.50.24.422,0.223,0.207,0.966,-0.023
1573804224432,2019-11-15T15.50.24.432,0.233,0.208,0.970,-0.029
1573804224442,2019-11-15T15.50.24.442,0.243,0.205,0.974,-0.027
1573804224452,2019-11-15T15.50.24.452,0.253,0.206,0.973,-0.021
1573804224463,2019-11-15T15.50.24.463,0.264,0.209,0.979,-0.021
1573804224471,2019-11-15T15.50.24.471,0.272,0.208,0.974,-0.021
1573804224482,2019-11-15T15.50.24.482,0.283,0.207,0.970,-0.021
1573804224492,2019-11-15T15.50.24.492,0.293,0.210,0.973,-0.023
1573804224502,2019-11-15T15.50.24.502,0.303,0.208,0.972,-0.030
1573804224512,2019-11-15T15.50.24.512,0.313,0.203,0.968,-0.028
1573804224523,2019-11-15T15.50.24.523,0.324,0.200,0.971,-0.024
1573804224533,2019-11-15T15.50.24.533,0.334,0.195,0.978,-0.020
1573804224543,2019-11-15T15.50.24.543,0.344,0.191,0.979,-0.019
1573804224553,2019-11-15T15.50.24.553,0.354,0.193,0.979,-0.023
1573804224564,2019-11-15T15.50.24.564,0.365,0.204,0.976,-0.023
1573804224572,2019-11-15T15.50.24.572,0.373,0.207,0.974,-0.025
1573804224583,2019-11-15T15.50.24.583,0.384,0.211,0.972,-0.027
1573804224593,2019-11-15T15.50.24.593,0.394,0.215,0.969,-0.029
1573804224603,2019-11-15T15.50.24.603,0.404,0.213,0.970,-0.023
1573804224613,2019-11-15T15.50.24.613,0.414,0.210,0.971,-0.018
1573804224624,2019-11-15T15.50.24.624,0.425,0.205,0.971,-0.015
1573804224634,2019-11-15T15.50.24.634,0.435,0.204,0.973,-0.016
1573804224644,2019-11-15T15.50.24.644,0.445,0.204,0.974,-0.017
1573804224654,2019-11-15T15.50.24.654,0.455,0.207,0.974,-0.019
1573804224665,2019-11-15T15.50.24.665,0.466,0.206,0.973,-0.025
1573804224673,2019-11-15T15.50.24.673,0.474,0.208,0.973,-0.024
1573804224684,2019-11-15T15.50.24.684,0.485,0.209,0.972,-0.022
