epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804221836,2019-11-15T15.50.21.836,0.000,-0.182,0.948,0.067
1573804221846,2019-11-15T15.50.21.846,0.010,-0.191,0.952,0.069
1573804221856,2019-11-15T15.50.21.856,0.020,-0.181,0.942,0.078
1573804221866,2019-11-15T15.50.21.866,0.030,-0.167,0.946,0.083
1573804221877,2019-11-15T15.50.21.877,0.041,-0.160,0.952,0.080
1573804221887,2019-11-15T15.50.21.887,0.051,-0.154,0.958,0.077
1573804221896,2019-11-15T15.50.21.896,0.060,-0.148,0.961,0.077
1573804221906,2019-11-15T15.50.21.906,0.070,-0.143,0.959,0.077
1573804221916,2019-11-15T15.50.21.916,0.080,-0.157,0.962,0.078
1573804221926,2019-11-15T15.50.21.926,0.090,-0.172,0.958,0.081
1573804221937,2019-11-15T15.50.21.937,0.101,-0.188,0.951,0.083
1573804221947,2019-11-15T15.50.21.947,0.111,-0.194,0.952,0.091
1573804221957,2019-11-15T15.50.21.957,0.121,-0.198,0.955,0.087
1573804221967,2019-11-15T15.50.21.967,0.131,-0.192,0.958,0.086
1573804221978,2019-11-15T15.50.21.978,0.142,-0.178,0.963,0.087
1573804221988,2019-11-15T15.50.21.988,0.152,-0.163,0.966,0.089
1573804221997,2019-11-15T15.50.21.997,0.161,-0.170,0.964,0.092
1573804222007,2019-11-15T15.50.22.007,0.171,-0.179,0.961,0.094
1573804222017,2019-11-15T15.50.22.017,0.181,-0.172,0.963,0.091
1573804222028,2019-11-15T15.50.22.028,0.192,-0.166,0.964,0.093
1573804222038,2019-11-15T15.50.22.038,0.202,-0.172,0.965,0.092
1573804222048,2019-11-15T15.50.22.048,0.212,-0.174,0.967,0.088
1573804222058,2019-11-15T15.50.22.058,0.222,-0.174,0.961,0.090
1573804222069,2019-11-15T15.50.22.069,0.233,-0.183,0.954,0.093
1573804222079,2019-11-15T15.50.22.079,0.243,-0.191,0.952,0.089
1573804222089,2019-11-15T15.50.22.089,0.253,-0.195,0.950,0.099
1573804222099,2019-11-15T15.50.22.099,0.263,-0.189,0.952,0.106
1573804222108,2019-11-15T15.50.22.108,0.272,-0.181,0.956,0.104
1573804222118,2019-11-15T15.50.22.118,0.282,-0.185,0.958,0.095
1573804222129,2019-11-15T15.50.22.129,0.293,-0.181,0.957,0.094
1573804222139,2019-11-15T15.50.22.139,0.303,-0.172,0.958,0.095
1573804222149,2019-11-15T15.50.22.149,0.313,-0.182,0.953,0.094
1573804222159,2019-11-15T15.50.22.159,0.323,-0.197,0.946,0.091
1573804222170,2019-11-15T15.50.22.170,0.334,-0.194,0.947,0.088
1573804222180,2019-11-15T15.50.22.180,0.344,-0.182,0.958,0.090
1573804222190,2019-11-15T15.50.22.190,0.354,-0.169,0.970,0.089
1573804222200,2019-11-15T15.50.22.200,0.364,-0.153,0.979,0.090
1573804222209,2019-11-15T15.50.22.209,0.373,-0.153,0.978,0.093
1573804222219,2019-11-15T15.50.22.219,0.383,-0.170,0.974,0.085
1573804222230,2019-11-15T15.50.22.230,0.394,-0.174,0.963,0.078
1573804222240,2019-11-15T15.50.22.240,0.404,-0.176,0.957,0.076
1573804222250,2019-11-15T15.50.22.250,0.414,-0.181,0.955,0.075
1573804222260,2019-11-15T15.50.22.260,0.424,-0.180,0.951,0.076
1573804222271,2019-11-15T15.50.22.271,0.435,-0.178,0.951,0.069
1573804222281,2019-11-15T15.50.22.281,0.445,-0.184,0.959,0.067
1573804222291,2019-11-15T15.50.22.291,0.455,-0.180,0.958,0.074
1573804222301,2019-11-15T15.50.22.301,0.465,-0.174,0.952,0.079
1573804222312,2019-11-15T15.50.22.312,0.476,-0.185,0.950,0.079
1573804222320,2019-11-15T15.50.22.320,0.484,-0.192,0.950,0.076
1573804222331,2019-11-15T15.50.22.331,0.495,-0.187,0.956,0.078
1573804222341,2019-11-15T15.50.22.341,0.505,-0.175,0.961,0.074
1573804222351,2019-11-15T15.50.22.351,0.515,-0.165,0.966,0.075
1573804222362,2019-11-15T15.50.22.362,0.526,-0.173,0.968,0.077
1573804222372,2019-11-15T15.50.22.372,0.536,-0.181,0.967,0.074
1573804222382,2019-11-15T15.50.22.382,0.546,-0.189,0.966,0.072
1573804222392,2019-11-15T15.50.22.392,0.556,-0.189,0.956,0.071
1573804222403,2019-11-15T15.50.22.403,0.567,-0.177,0.952,0.074
1573804222413,2019-11-15T15.50.22.413,0.577,-0.175,0.949,0.077
1573804222422,2019-11-15T15.50.22.422,0.586,-0.183,0.944,0.082
1573804222432,2019-11-15T15.50.22.432,0.596,-0.187,0.947,0.078
1573804222442,2019-11-15T15.50.22.442,0.606,-0.191,0.954,0.072
1573804222452,2019-11-15T15.50.22.452,0.616,-0.195,0.961,0.064
1573804222463,2019-11-15T15.50.22.463,0.627,-0.182,0.967,0.059
1573804222473,2019-11-15T15.50.22.473,0.637,-0.178,0.964,0.062
1573804222483,2019-11-15T15.50.22.483,0.647,-0.171,0.959,0.065
1573804222493,2019-11-15T15.50.22.493,0.657,-0.173,0.957,0.064
1573804222504,2019-11-15T15.50.22.504,0.668,-0.174,0.962,0.063
1573804222514,2019-11-15T15.50.22.514,0.678,-0.163,0.968,0.061
1573804222523,2019-11-15T15.50.22.523,0.687,-0.146,0.971,0.061
1573804222533,2019-11-15T15.50.22.533,0.697,-0.145,0.971,0.065
1573804222543,2019-11-15T15.50.22.543,0.707,-0.167,0.968,0.064
1573804222553,2019-11-15T15.50.22.553,0.717,-0.196,0.960,0.070
1573804222564,2019-11-15T15.50.22.564,0.728,-0.215,0.947,0.073
1573804222574,2019-11-15T15.50.22.574,0.738,-0.214,0.943,0.076
1573804222584,2019-11-15T15.50.22.584,0.748,-0.200,0.944,0.079
1573804222594,2019-11-15T15.50.22.594,0.758,-0.181,0.947,0.079
1573804222605,2019-11-15T15.50.22.605,0.769,-0.169,0.949,0.080
1573804222615,2019-11-15T15.50.22.615,0.779,-0.149,0.951,0.091
1573804222625,2019-11-15T15.50.22.625,0.789,-0.141,0.955,0.100
1573804222634,2019-11-15T15.50.22.634,0.798,-0.160,0.962,0.098
1573804222644,2019-11-15T15.50.22.644,0.808,-0.185,0.967,0.095
1573804222654,2019-11-15T15.50.22.654,0.818,-0.196,0.977,0.098
1573804222665,2019-11-15T15.50.22.665,0.829,-0.205,0.979,0.099
1573804222675,2019-11-15T15.50.22.675,0.839,-0.205,0.965,0.098
1573804222685,2019-11-15T15.50.22.685,0.849,-0.197,0.956,0.096
1573804222695,2019-11-15T15.50.22.695,0.859,-0.190,0.957,0.094
1573804222706,2019-11-15T15.50.22.706,0.870,-0.177,0.960,0.095
1573804222716,2019-11-15T15.50.22.716,0.880,-0.168,0.961,0.091
1573804222726,2019-11-15T15.50.22.726,0.890,-0.166,0.962,0.088
1573804222735,2019-11-15T15.50.22.735,0.899,-0.162,0.962,0.087
1573804222745,2019-11-15T15.50.22.745,0.909,-0.167,0.962,0.084
1573804222756,2019-11-15T15.50.22.756,0.920,-0.180,0.954,0.082
1573804222766,2019-11-15T15.50.22.766,0.930,-0.185,0.949,0.080
1573804222776,2019-11-15T15.50.22.776,0.940,-0.181,0.947,0.077
1573804222786,2019-11-15T15.50.22.786,0.950,-0.177,0.959,0.067
1573804222797,2019-11-15T15.50.22.797,0.961,-0.172,0.971,0.057
1573804222807,2019-11-15T15.50.22.807,0.971,-0.175,0.975,0.059
1573804222817,2019-11-15T15.50.22.817,0.981,-0.172,0.966,0.058
1573804222827,2019-11-15T15.50.22.827,0.991,-0.167,0.962,0.061
1573804222838,2019-11-15T15.50.22.838,1.002,-0.168,0.959,0.068
1573804222846,2019-11-15T15.50.22.846,1.010,-0.163,0.949,0.071
1573804222857,2019-11-15T15.50.22.857,1.021,-0.172,0.945,0.065
1573804222867,2019-11-15T15.50.22.867,1.031,-0.162,0.955,0.064
1573804222877,2019-11-15T15.50.22.877,1.041,-0.151,0.966,0.060
1573804222887,2019-11-15T15.50.22.887,1.051,-0.139,0.978,0.059
1573804222898,2019-11-15T15.50.22.898,1.062,-0.141,0.982,0.058
1573804222908,2019-11-15T15.50.22.908,1.072,-0.158,0.967,0.059
1573804222918,2019-11-15T15.50.22.918,1.082,-0.174,0.949,0.061
1573804222928,2019-11-15T15.50.22.928,1.092,-0.186,0.947,0.062
1573804222939,2019-11-15T15.50.22.939,1.103,-0.185,0.954,0.065
1573804222947,2019-11-15T15.50.22.947,1.111,-0.171,0.954,0.067
1573804222958,2019-11-15T15.50.22.958,1.122,-0.167,0.958,0.072
1573804222968,2019-11-15T15.50.22.968,1.132,-0.166,0.957,0.073
1573804222978,2019-11-15T15.50.22.978,1.142,-0.152,0.959,0.072
1573804222988,2019-11-15T15.50.22.988,1.152,-0.148,0.958,0.075
1573804222999,2019-11-15T15.50.22.999,1.163,-0.166,0.951,0.071
1573804223009,2019-11-15T15.50.23.009,1.173,-0.178,0.955,0.070
1573804223019,2019-11-15T15.50.23.019,1.183,-0.179,0.965,0.075
1573804223029,2019-11-15T15.50.23.029,1.193,-0.183,0.962,0.076
1573804223040,2019-11-15T15.50.23.040,1.204,-0.182,0.961,0.073
1573804223050,2019-11-15T15.50.23.050,1.214,-0.190,0.964,0.072
1573804223059,2019-11-15T15.50.23.059,1.223,-0.188,0.965,0.069
1573804223069,2019-11-15T15.50.23.069,1.233,-0.177,0.960,0.072
1573804223079,2019-11-15T15.50.23.079,1.243,-0.166,0.958,0.072
1573804223090,2019-11-15T15.50.23.090,1.254,-0.165,0.964,0.068
1573804223100,2019-11-15T15.50.23.100,1.264,-0.167,0.964,0.069
1573804223110,2019-11-15T15.50.23.110,1.274,-0.176,0.962,0.071
1573804223120,2019-11-15T15.50.23.120,1.284,-0.179,0.969,0.065
1573804223131,2019-11-15T15.50.23.131,1.295,-0.191,0.963,0.064
1573804223141,2019-11-15T15.50.23.141,1.305,-0.196,0.950,0.065
1573804223151,2019-11-15T15.50.23.151,1.315,-0.190,0.948,0.066
1573804223160,2019-11-15T15.50.23.160,1.324,-0.180,0.950,0.073
1573804223170,2019-11-15T15.50.23.170,1.334,-0.170,0.954,0.075
1573804223180,2019-11-15T15.50.23.180,1.344,-0.165,0.959,0.075
1573804223191,2019-11-15T15.50.23.191,1.355,-0.166,0.964,0.068
1573804223201,2019-11-15T15.50.23.201,1.365,-0.172,0.965,0.062
1573804223211,2019-11-15T15.50.23.211,1.375,-0.162,0.965,0.070
1573804223221,2019-11-15T15.50.23.221,1.385,-0.154,0.955,0.079
1573804223232,2019-11-15T15.50.23.232,1.396,-0.168,0.947,0.078
1573804223242,2019-11-15T15.50.23.242,1.406,-0.171,0.949,0.073
1573804223252,2019-11-15T15.50.23.252,1.416,-0.162,0.955,0.072
1573804223261,2019-11-15T15.50.23.261,1.425,-0.163,0.961,0.074
1573804223271,2019-11-15T15.50.23.271,1.435,-0.160,0.966,0.078
1573804223281,2019-11-15T15.50.23.281,1.445,-0.150,0.975,0.076
1573804223292,2019-11-15T15.50.23.292,1.456,-0.150,0.984,0.082
1573804223302,2019-11-15T15.50.23.302,1.466,-0.152,0.984,0.078
1573804223312,2019-11-15T15.50.23.312,1.476,-0.162,0.976,0.071
1573804223322,2019-11-15T15.50.23.322,1.486,-0.170,0.969,0.074
1573804223333,2019-11-15T15.50.23.333,1.497,-0.171,0.966,0.082
1573804223343,2019-11-15T15.50.23.343,1.507,-0.171,0.971,0.081
1573804223353,2019-11-15T15.50.23.353,1.517,-0.164,0.972,0.076
1573804223363,2019-11-15T15.50.23.363,1.527,-0.160,0.967,0.075
1573804223372,2019-11-15T15.50.23.372,1.536,-0.154,0.959,0.081
1573804223382,2019-11-15T15.50.23.382,1.546,-0.163,0.954,0.079
1573804223393,2019-11-15T15.50.23.393,1.557,-0.170,0.955,0.076
1573804223403,2019-11-15T15.50.23.403,1.567,-0.163,0.952,0.078
1573804223413,2019-11-15T15.50.23.413,1.577,-0.147,0.955,0.081
