epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801492916,2019-11-15T15.04.52.916,0.000,-0.055,0.970,-0.025
1573801492926,2019-11-15T15.04.52.926,0.010,-0.058,0.971,-0.024
1573801492937,2019-11-15T15.04.52.937,0.021,-0.058,0.969,-0.018
1573801492947,2019-11-15T15.04.52.947,0.031,-0.058,0.972,-0.017
1573801492956,2019-11-15T15.04.52.956,0.040,-0.051,0.973,-0.013
1573801492966,2019-11-15T15.04.52.966,0.050,-0.051,0.974,-0.004
1573801492976,2019-11-15T15.04.52.976,0.060,-0.055,0.979,-0.007
1573801492986,2019-11-15T15.04.52.986,0.070,-0.054,0.976,-0.013
1573801492997,2019-11-15T15.04.52.997,0.081,-0.057,0.975,-0.018
1573801493007,2019-11-15T15.04.53.007,0.091,-0.057,0.972,-0.020
1573801493016,2019-11-15T15.04.53.016,0.100,-0.051,0.969,-0.026
1573801493026,2019-11-15T15.04.53.026,0.110,-0.043,0.971,-0.021
1573801493036,2019-11-15T15.04.53.036,0.120,-0.050,0.971,-0.012
1573801493047,2019-11-15T15.04.53.047,0.131,-0.058,0.972,-0.012
1573801493057,2019-11-15T15.04.53.057,0.141,-0.056,0.972,-0.005
1573801493067,2019-11-15T15.04.53.067,0.151,-0.062,0.978,-0.016
1573801493077,2019-11-15T15.04.53.077,0.161,-0.062,0.966,-0.030
1573801493086,2019-11-15T15.04.53.086,0.170,-0.058,0.966,-0.021
1573801493096,2019-11-15T15.04.53.096,0.180,-0.056,0.977,-0.009
1573801493107,2019-11-15T15.04.53.107,0.191,-0.041,0.979,-0.022
1573801493117,2019-11-15T15.04.53.117,0.201,-0.037,0.978,-0.029
1573801493127,2019-11-15T15.04.53.127,0.211,-0.052,0.965,-0.013
1573801493137,2019-11-15T15.04.53.137,0.221,-0.062,0.969,-0.006
1573801493148,2019-11-15T15.04.53.148,0.232,-0.073,0.971,-0.025
1573801493156,2019-11-15T15.04.53.156,0.240,-0.063,0.972,-0.022
1573801493167,2019-11-15T15.04.53.167,0.251,-0.048,0.977,-0.009
1573801493177,2019-11-15T15.04.53.177,0.261,-0.042,0.980,-0.014
1573801493187,2019-11-15T15.04.53.187,0.271,-0.044,0.978,-0.021
1573801493197,2019-11-15T15.04.53.197,0.281,-0.052,0.973,-0.020
1573801493208,2019-11-15T15.04.53.208,0.292,-0.063,0.975,-0.018
1573801493216,2019-11-15T15.04.53.216,0.300,-0.068,0.977,-0.021
1573801493227,2019-11-15T15.04.53.227,0.311,-0.061,0.975,-0.019
1573801493237,2019-11-15T15.04.53.237,0.321,-0.054,0.978,-0.020
1573801493247,2019-11-15T15.04.53.247,0.331,-0.051,0.973,-0.025
1573801493257,2019-11-15T15.04.53.257,0.341,-0.054,0.969,-0.017
1573801493268,2019-11-15T15.04.53.268,0.352,-0.058,0.969,-0.014
1573801493278,2019-11-15T15.04.53.278,0.362,-0.059,0.972,-0.021
1573801493287,2019-11-15T15.04.53.287,0.371,-0.057,0.975,-0.022
1573801493297,2019-11-15T15.04.53.297,0.381,-0.052,0.979,-0.027
1573801493307,2019-11-15T15.04.53.307,0.391,-0.049,0.971,-0.011
1573801493318,2019-11-15T15.04.53.318,0.402,-0.060,0.972,-0.013
1573801493328,2019-11-15T15.04.53.328,0.412,-0.068,0.973,-0.023
1573801493338,2019-11-15T15.04.53.338,0.422,-0.065,0.978,-0.009
1573801493348,2019-11-15T15.04.53.348,0.432,-0.059,0.978,-0.012
1573801493357,2019-11-15T15.04.53.357,0.441,-0.055,0.971,-0.019
1573801493367,2019-11-15T15.04.53.367,0.451,-0.053,0.974,-0.020
1573801493378,2019-11-15T15.04.53.378,0.462,-0.052,0.974,-0.028
1573801493388,2019-11-15T15.04.53.388,0.472,-0.044,0.969,-0.030
1573801493398,2019-11-15T15.04.53.398,0.482,-0.044,0.965,-0.027
1573801493408,2019-11-15T15.04.53.408,0.492,-0.055,0.968,-0.015
1573801493417,2019-11-15T15.04.53.417,0.501,-0.064,0.977,-0.011
1573801493427,2019-11-15T15.04.53.427,0.511,-0.065,0.979,-0.016
1573801493438,2019-11-15T15.04.53.438,0.522,-0.059,0.978,-0.018
1573801493448,2019-11-15T15.04.53.448,0.532,-0.055,0.979,-0.021
1573801493458,2019-11-15T15.04.53.458,0.542,-0.053,0.973,-0.021
1573801493468,2019-11-15T15.04.53.468,0.552,-0.054,0.966,-0.021
1573801493479,2019-11-15T15.04.53.479,0.563,-0.054,0.966,-0.020
1573801493487,2019-11-15T15.04.53.487,0.571,-0.053,0.970,-0.020
1573801493498,2019-11-15T15.04.53.498,0.582,-0.051,0.974,-0.024
1573801493508,2019-11-15T15.04.53.508,0.592,-0.052,0.979,-0.022
1573801493518,2019-11-15T15.04.53.518,0.602,-0.055,0.983,-0.017
1573801493528,2019-11-15T15.04.53.528,0.612,-0.061,0.980,-0.019
1573801493539,2019-11-15T15.04.53.539,0.623,-0.063,0.970,-0.025
1573801493548,2019-11-15T15.04.53.548,0.632,-0.059,0.967,-0.026
1573801493558,2019-11-15T15.04.53.558,0.642,-0.056,0.966,-0.030
1573801493568,2019-11-15T15.04.53.568,0.652,-0.050,0.968,-0.028
1573801493578,2019-11-15T15.04.53.578,0.662,-0.053,0.972,-0.021
1573801493589,2019-11-15T15.04.53.589,0.673,-0.057,0.973,-0.021
1573801493599,2019-11-15T15.04.53.599,0.683,-0.056,0.975,-0.015
1573801493609,2019-11-15T15.04.53.609,0.693,-0.062,0.976,-0.018
1573801493618,2019-11-15T15.04.53.618,0.702,-0.068,0.965,-0.039
1573801493628,2019-11-15T15.04.53.628,0.712,-0.067,0.966,-0.031
1573801493638,2019-11-15T15.04.53.638,0.722,-0.065,0.972,-0.016
1573801493649,2019-11-15T15.04.53.649,0.733,-0.043,0.978,-0.017
1573801493659,2019-11-15T15.04.53.659,0.743,-0.031,0.972,-0.040
1573801493669,2019-11-15T15.04.53.669,0.753,-0.049,0.959,-0.016
1573801493678,2019-11-15T15.04.53.678,0.762,-0.056,0.973,-0.022
1573801493688,2019-11-15T15.04.53.688,0.772,-0.063,0.974,-0.039
1573801493698,2019-11-15T15.04.53.698,0.782,-0.058,0.980,-0.036
1573801493709,2019-11-15T15.04.53.709,0.793,-0.052,0.984,-0.017
1573801493719,2019-11-15T15.04.53.719,0.803,-0.056,0.983,-0.020
1573801493729,2019-11-15T15.04.53.729,0.813,-0.061,0.970,-0.025
1573801493739,2019-11-15T15.04.53.739,0.823,-0.057,0.969,-0.020
1573801493748,2019-11-15T15.04.53.748,0.832,-0.056,0.976,-0.018
1573801493758,2019-11-15T15.04.53.758,0.842,-0.062,0.977,-0.023
1573801493769,2019-11-15T15.04.53.769,0.853,-0.062,0.977,-0.021
1573801493779,2019-11-15T15.04.53.779,0.863,-0.062,0.976,-0.021
1573801493789,2019-11-15T15.04.53.789,0.873,-0.062,0.973,-0.024
1573801493799,2019-11-15T15.04.53.799,0.883,-0.063,0.970,-0.024
1573801493808,2019-11-15T15.04.53.808,0.892,-0.061,0.972,-0.022
1573801493819,2019-11-15T15.04.53.819,0.903,-0.060,0.968,-0.022
1573801493829,2019-11-15T15.04.53.829,0.913,-0.058,0.970,-0.021
1573801493839,2019-11-15T15.04.53.839,0.923,-0.055,0.977,-0.021
1573801493849,2019-11-15T15.04.53.849,0.933,-0.058,0.975,-0.027
1573801493860,2019-11-15T15.04.53.860,0.944,-0.059,0.979,-0.016
1573801493870,2019-11-15T15.04.53.870,0.954,-0.064,0.974,-0.032
1573801493879,2019-11-15T15.04.53.879,0.963,-0.062,0.969,-0.029
1573801493889,2019-11-15T15.04.53.889,0.973,-0.055,0.968,-0.027
