epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801490795,2019-11-15T15.04.50.795,0.000,0.061,-0.973,-0.175
1573801490805,2019-11-15T15.04.50.805,0.010,0.067,-0.978,-0.175
1573801490816,2019-11-15T15.04.50.816,0.021,0.069,-0.973,-0.175
1573801490826,2019-11-15T15.04.50.826,0.031,0.065,-0.973,-0.174
1573801490836,2019-11-15T15.04.50.836,0.041,0.063,-0.979,-0.166
1573801490846,2019-11-15T15.04.50.846,0.051,0.059,-0.975,-0.174
1573801490857,2019-11-15T15.04.50.857,0.062,0.061,-0.977,-0.177
1573801490865,2019-11-15T15.04.50.865,0.070,0.070,-0.976,-0.173
1573801490876,2019-11-15T15.04.50.876,0.081,0.073,-0.978,-0.175
1573801490886,2019-11-15T15.04.50.886,0.091,0.069,-0.977,-0.176
1573801490896,2019-11-15T15.04.50.896,0.101,0.064,-0.974,-0.175
1573801490906,2019-11-15T15.04.50.906,0.111,0.061,-0.975,-0.175
1573801490917,2019-11-15T15.04.50.917,0.122,0.062,-0.975,-0.176
1573801490927,2019-11-15T15.04.50.927,0.132,0.065,-0.977,-0.170
1573801490937,2019-11-15T15.04.50.937,0.142,0.063,-0.978,-0.174
1573801490947,2019-11-15T15.04.50.947,0.152,0.063,-0.978,-0.176
1573801490958,2019-11-15T15.04.50.958,0.163,0.061,-0.979,-0.176
1573801490968,2019-11-15T15.04.50.968,0.173,0.062,-0.978,-0.174
1573801490978,2019-11-15T15.04.50.978,0.183,0.064,-0.977,-0.175
1573801490988,2019-11-15T15.04.50.988,0.193,0.064,-0.974,-0.175
1573801490999,2019-11-15T15.04.50.999,0.204,0.061,-0.977,-0.174
1573801491009,2019-11-15T15.04.51.009,0.214,0.063,-0.979,-0.174
1573801491019,2019-11-15T15.04.51.019,0.224,0.062,-0.978,-0.168
1573801491029,2019-11-15T15.04.51.029,0.234,0.061,-0.975,-0.177
1573801491038,2019-11-15T15.04.51.038,0.243,0.064,-0.974,-0.179
1573801491049,2019-11-15T15.04.51.049,0.254,0.072,-0.976,-0.174
1573801491059,2019-11-15T15.04.51.059,0.264,0.071,-0.977,-0.174
1573801491069,2019-11-15T15.04.51.069,0.274,0.072,-0.977,-0.174
1573801491079,2019-11-15T15.04.51.079,0.284,0.067,-0.977,-0.174
1573801491090,2019-11-15T15.04.51.090,0.295,0.059,-0.974,-0.168
1573801491100,2019-11-15T15.04.51.100,0.305,0.059,-0.975,-0.170
1573801491110,2019-11-15T15.04.51.110,0.315,0.058,-0.977,-0.174
1573801491120,2019-11-15T15.04.51.120,0.325,0.060,-0.978,-0.179
1573801491131,2019-11-15T15.04.51.131,0.336,0.063,-0.975,-0.179
1573801491141,2019-11-15T15.04.51.141,0.346,0.072,-0.970,-0.180
1573801491151,2019-11-15T15.04.51.151,0.356,0.072,-0.971,-0.177
1573801491161,2019-11-15T15.04.51.161,0.366,0.067,-0.975,-0.177
1573801491172,2019-11-15T15.04.51.172,0.377,0.065,-0.978,-0.172
1573801491182,2019-11-15T15.04.51.182,0.387,0.058,-0.980,-0.168
1573801491191,2019-11-15T15.04.51.191,0.396,0.052,-0.977,-0.175
1573801491201,2019-11-15T15.04.51.201,0.406,0.057,-0.973,-0.177
1573801491211,2019-11-15T15.04.51.211,0.416,0.063,-0.975,-0.173
1573801491221,2019-11-15T15.04.51.221,0.426,0.071,-0.974,-0.184
1573801491232,2019-11-15T15.04.51.232,0.437,0.076,-0.974,-0.178
1573801491242,2019-11-15T15.04.51.242,0.447,0.075,-0.974,-0.177
1573801491252,2019-11-15T15.04.51.252,0.457,0.067,-0.977,-0.173
1573801491262,2019-11-15T15.04.51.262,0.467,0.064,-0.978,-0.170
1573801491273,2019-11-15T15.04.51.273,0.478,0.063,-0.975,-0.172
1573801491283,2019-11-15T15.04.51.283,0.488,0.063,-0.977,-0.173
1573801491293,2019-11-15T15.04.51.293,0.498,0.063,-0.976,-0.178
1573801491303,2019-11-15T15.04.51.303,0.508,0.068,-0.978,-0.178
1573801491314,2019-11-15T15.04.51.314,0.519,0.077,-0.979,-0.172
1573801491324,2019-11-15T15.04.51.324,0.529,0.078,-0.976,-0.170
1573801491334,2019-11-15T15.04.51.334,0.539,0.078,-0.978,-0.169
1573801491344,2019-11-15T15.04.51.344,0.549,0.072,-0.976,-0.170
1573801491355,2019-11-15T15.04.51.355,0.560,0.063,-0.974,-0.167
1573801491363,2019-11-15T15.04.51.363,0.568,0.055,-0.974,-0.170
1573801491374,2019-11-15T15.04.51.374,0.579,0.054,-0.978,-0.184
1573801491384,2019-11-15T15.04.51.384,0.589,0.060,-0.980,-0.184
1573801491394,2019-11-15T15.04.51.394,0.599,0.069,-0.975,-0.184
1573801491404,2019-11-15T15.04.51.404,0.609,0.077,-0.978,-0.180
1573801491415,2019-11-15T15.04.51.415,0.620,0.083,-0.975,-0.175
1573801491425,2019-11-15T15.04.51.425,0.630,0.070,-0.970,-0.169
1573801491435,2019-11-15T15.04.51.435,0.640,0.058,-0.974,-0.169
1573801491445,2019-11-15T15.04.51.445,0.650,0.060,-0.979,-0.173
1573801491456,2019-11-15T15.04.51.456,0.661,0.064,-0.980,-0.176
1573801491466,2019-11-15T15.04.51.466,0.671,0.065,-0.977,-0.174
1573801491476,2019-11-15T15.04.51.476,0.681,0.066,-0.974,-0.177
1573801491486,2019-11-15T15.04.51.486,0.691,0.063,-0.971,-0.177
1573801491497,2019-11-15T15.04.51.497,0.702,0.061,-0.973,-0.173
1573801491507,2019-11-15T15.04.51.507,0.712,0.058,-0.978,-0.174
1573801491517,2019-11-15T15.04.51.517,0.722,0.059,-0.976,-0.174
