epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801492233,2019-11-15T15.04.52.233,0.000,0.244,0.000,-0.915
1573801492243,2019-11-15T15.04.52.243,0.010,0.366,0.854,-1.890
1573801492254,2019-11-15T15.04.52.254,0.021,0.488,0.915,-1.341
1573801492264,2019-11-15T15.04.52.264,0.031,0.976,1.098,-1.220
1573801492274,2019-11-15T15.04.52.274,0.041,1.463,1.280,-1.159
1573801492284,2019-11-15T15.04.52.284,0.051,1.890,1.159,-0.793
1573801492295,2019-11-15T15.04.52.295,0.062,2.195,0.915,-0.671
1573801492305,2019-11-15T15.04.52.305,0.072,2.317,0.793,-0.793
1573801492315,2019-11-15T15.04.52.315,0.082,2.195,0.915,-0.976
1573801492325,2019-11-15T15.04.52.325,0.092,2.012,1.159,-1.220
1573801492334,2019-11-15T15.04.52.334,0.101,1.768,1.341,-1.220
1573801492344,2019-11-15T15.04.52.344,0.111,1.768,1.037,-1.098
1573801492355,2019-11-15T15.04.52.355,0.122,1.646,0.610,-1.037
1573801492365,2019-11-15T15.04.52.365,0.132,1.646,0.244,-0.915
1573801492375,2019-11-15T15.04.52.375,0.142,1.463,0.000,-0.854
1573801492385,2019-11-15T15.04.52.385,0.152,1.220,0.061,-0.976
1573801492396,2019-11-15T15.04.52.396,0.163,1.402,0.122,-1.098
1573801492406,2019-11-15T15.04.52.406,0.173,1.341,0.122,-1.159
1573801492416,2019-11-15T15.04.52.416,0.183,1.402,0.000,-1.220
1573801492426,2019-11-15T15.04.52.426,0.193,1.280,0.061,-1.159
1573801492437,2019-11-15T15.04.52.437,0.204,1.280,0.061,-1.098
1573801492447,2019-11-15T15.04.52.447,0.214,1.341,0.061,-0.915
1573801492457,2019-11-15T15.04.52.457,0.224,1.463,0.244,-0.854
1573801492466,2019-11-15T15.04.52.466,0.233,1.524,0.366,-0.732
1573801492476,2019-11-15T15.04.52.476,0.243,1.707,0.427,-0.854
1573801492486,2019-11-15T15.04.52.486,0.253,2.012,0.549,-0.854
1573801492497,2019-11-15T15.04.52.497,0.264,2.012,0.488,-0.793
1573801492507,2019-11-15T15.04.52.507,0.274,2.134,0.000,-0.793
1573801492517,2019-11-15T15.04.52.517,0.284,2.378,-0.549,-1.037
1573801492527,2019-11-15T15.04.52.527,0.294,2.500,-0.976,-1.402
1573801492538,2019-11-15T15.04.52.538,0.305,2.500,-1.159,-1.829
1573801492548,2019-11-15T15.04.52.548,0.315,2.317,-1.037,-2.256
1573801492558,2019-11-15T15.04.52.558,0.325,1.890,-1.037,-2.256
1573801492568,2019-11-15T15.04.52.568,0.335,1.159,-1.280,-2.195
1573801492579,2019-11-15T15.04.52.579,0.346,0.549,-1.707,-1.951
1573801492589,2019-11-15T15.04.52.589,0.356,0.183,-2.073,-1.646
1573801492598,2019-11-15T15.04.52.598,0.365,0.000,-1.890,-1.585
1573801492608,2019-11-15T15.04.52.608,0.375,-0.061,-1.341,-1.524
1573801492618,2019-11-15T15.04.52.618,0.385,0.366,-0.732,-1.524
1573801492629,2019-11-15T15.04.52.629,0.396,0.732,-0.488,-1.341
1573801492639,2019-11-15T15.04.52.639,0.406,1.098,-0.244,-1.159
1573801492649,2019-11-15T15.04.52.649,0.416,1.159,-0.061,-0.671
1573801492659,2019-11-15T15.04.52.659,0.426,1.220,-0.488,0.122
1573801492670,2019-11-15T15.04.52.670,0.437,1.220,-1.037,0.793
1573801492680,2019-11-15T15.04.52.680,0.447,1.220,-1.220,0.610
1573801492690,2019-11-15T15.04.52.690,0.457,1.402,-1.341,0.183
1573801492700,2019-11-15T15.04.52.700,0.467,2.073,-1.220,-0.549
1573801492711,2019-11-15T15.04.52.711,0.478,2.500,-1.098,-1.037
1573801492721,2019-11-15T15.04.52.721,0.488,2.805,-1.220,-1.524
1573801492730,2019-11-15T15.04.52.730,0.497,3.049,-1.341,-1.890
1573801492740,2019-11-15T15.04.52.740,0.507,2.927,-1.402,-1.951
1573801492750,2019-11-15T15.04.52.750,0.517,2.561,-1.768,-1.829
1573801492760,2019-11-15T15.04.52.760,0.527,2.134,-2.012,-1.524
1573801492771,2019-11-15T15.04.52.771,0.538,1.707,-1.890,-1.524
1573801492781,2019-11-15T15.04.52.781,0.548,1.341,-1.402,-1.707
