epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801165565,2019-11-15T14.59.25.565,0.000,-0.195,-0.995,-0.074
1573801165574,2019-11-15T14.59.25.574,0.009,-0.181,-1.002,-0.077
1573801165584,2019-11-15T14.59.25.584,0.019,-0.180,-1.000,-0.076
1573801165594,2019-11-15T14.59.25.594,0.029,-0.183,-1.009,-0.072
1573801165605,2019-11-15T14.59.25.605,0.040,-0.191,-1.020,-0.065
1573801165615,2019-11-15T14.59.25.615,0.050,-0.205,-1.020,-0.060
1573801165625,2019-11-15T14.59.25.625,0.060,-0.215,-1.011,-0.058
1573801165636,2019-11-15T14.59.25.636,0.071,-0.217,-0.989,-0.061
1573801165646,2019-11-15T14.59.25.646,0.081,-0.216,-0.985,-0.070
1573801165655,2019-11-15T14.59.25.655,0.090,-0.201,-0.996,-0.078
1573801165665,2019-11-15T14.59.25.665,0.100,-0.184,-1.004,-0.071
1573801165675,2019-11-15T14.59.25.675,0.110,-0.169,-1.001,-0.061
1573801165685,2019-11-15T14.59.25.685,0.120,-0.171,-0.999,-0.062
1573801165696,2019-11-15T14.59.25.696,0.131,-0.182,-0.996,-0.060
1573801165706,2019-11-15T14.59.25.706,0.141,-0.197,-0.995,-0.053
1573801165716,2019-11-15T14.59.25.716,0.151,-0.209,-0.989,-0.055
1573801165726,2019-11-15T14.59.25.726,0.161,-0.208,-1.000,-0.059
1573801165735,2019-11-15T14.59.25.735,0.170,-0.207,-1.012,-0.060
1573801165745,2019-11-15T14.59.25.745,0.180,-0.199,-1.012,-0.069
1573801165756,2019-11-15T14.59.25.756,0.191,-0.189,-1.011,-0.067
1573801165766,2019-11-15T14.59.25.766,0.201,-0.179,-1.009,-0.069
1573801165776,2019-11-15T14.59.25.776,0.211,-0.178,-1.000,-0.072
1573801165786,2019-11-15T14.59.25.786,0.221,-0.177,-1.000,-0.073
1573801165797,2019-11-15T14.59.25.797,0.232,-0.189,-1.006,-0.067
1573801165807,2019-11-15T14.59.25.807,0.242,-0.201,-1.011,-0.061
1573801165816,2019-11-15T14.59.25.816,0.251,-0.209,-1.010,-0.061
1573801165826,2019-11-15T14.59.25.826,0.261,-0.213,-1.004,-0.058
1573801165836,2019-11-15T14.59.25.836,0.271,-0.212,-1.000,-0.058
1573801165846,2019-11-15T14.59.25.846,0.281,-0.203,-0.995,-0.069
1573801165857,2019-11-15T14.59.25.857,0.292,-0.193,-0.994,-0.074
1573801165867,2019-11-15T14.59.25.867,0.302,-0.186,-0.999,-0.073
1573801165877,2019-11-15T14.59.25.877,0.312,-0.192,-1.004,-0.066
1573801165887,2019-11-15T14.59.25.887,0.322,-0.202,-1.005,-0.051
1573801165896,2019-11-15T14.59.25.896,0.331,-0.210,-1.001,-0.048
1573801165907,2019-11-15T14.59.25.907,0.342,-0.214,-0.998,-0.057
1573801165917,2019-11-15T14.59.25.917,0.352,-0.212,-1.002,-0.060
1573801165927,2019-11-15T14.59.25.927,0.362,-0.208,-1.007,-0.067
1573801165937,2019-11-15T14.59.25.937,0.372,-0.200,-1.006,-0.080
1573801165948,2019-11-15T14.59.25.948,0.383,-0.181,-1.003,-0.074
1573801165958,2019-11-15T14.59.25.958,0.393,-0.180,-0.997,-0.070
1573801165968,2019-11-15T14.59.25.968,0.403,-0.193,-0.996,-0.070
1573801165977,2019-11-15T14.59.25.977,0.412,-0.208,-0.999,-0.072
1573801165987,2019-11-15T14.59.25.987,0.422,-0.217,-1.002,-0.069
1573801165997,2019-11-15T14.59.25.997,0.432,-0.216,-1.005,-0.076
1573801166008,2019-11-15T14.59.26.008,0.443,-0.211,-1.008,-0.069
1573801166018,2019-11-15T14.59.26.018,0.453,-0.204,-1.005,-0.053
1573801166028,2019-11-15T14.59.26.028,0.463,-0.199,-0.994,-0.054
1573801166038,2019-11-15T14.59.26.038,0.473,-0.195,-0.992,-0.069
1573801166049,2019-11-15T14.59.26.049,0.484,-0.198,-0.989,-0.071
1573801166057,2019-11-15T14.59.26.057,0.492,-0.195,-0.991,-0.073
1573801166068,2019-11-15T14.59.26.068,0.503,-0.188,-1.001,-0.074
