epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801168808,2019-11-15T14.59.28.808,0.000,0.854,-0.915,-0.854
1573801168818,2019-11-15T14.59.28.818,0.010,0.915,-1.280,-0.671
1573801168828,2019-11-15T14.59.28.828,0.020,1.037,-0.793,-0.061
1573801168838,2019-11-15T14.59.28.838,0.030,0.915,0.122,0.244
1573801168849,2019-11-15T14.59.28.849,0.041,0.061,0.793,0.061
1573801168859,2019-11-15T14.59.28.859,0.051,-1.707,3.780,-0.061
1573801168869,2019-11-15T14.59.28.869,0.061,-1.402,3.537,0.000
1573801168879,2019-11-15T14.59.28.879,0.071,-0.366,1.646,0.244
1573801168890,2019-11-15T14.59.28.890,0.082,0.122,-0.122,0.488
1573801168900,2019-11-15T14.59.28.900,0.092,0.366,-2.622,0.305
1573801168909,2019-11-15T14.59.28.909,0.101,-0.366,-2.195,0.061
1573801168919,2019-11-15T14.59.28.919,0.111,-1.951,0.244,-0.244
1573801168929,2019-11-15T14.59.28.929,0.121,-1.646,1.646,-0.610
1573801168939,2019-11-15T14.59.28.939,0.131,-0.671,2.988,-0.732
1573801168950,2019-11-15T14.59.28.950,0.142,-0.061,2.622,-0.732
1573801168960,2019-11-15T14.59.28.960,0.152,-0.244,1.341,-0.915
1573801168970,2019-11-15T14.59.28.970,0.162,-0.122,0.244,-0.244
1573801168980,2019-11-15T14.59.28.980,0.172,-0.915,0.854,0.305
1573801168991,2019-11-15T14.59.28.991,0.183,-1.646,2.317,-0.305
1573801169001,2019-11-15T14.59.29.001,0.193,-0.976,2.195,-0.915
1573801169011,2019-11-15T14.59.29.011,0.203,-0.305,0.305,-1.220
1573801169020,2019-11-15T14.59.29.020,0.212,-0.183,-0.244,-1.280
1573801169030,2019-11-15T14.59.29.030,0.222,-0.244,1.098,-1.463
1573801169041,2019-11-15T14.59.29.041,0.233,-0.366,1.768,-1.890
1573801169051,2019-11-15T14.59.29.051,0.243,-0.488,4.512,-2.134
1573801169061,2019-11-15T14.59.29.061,0.253,-2.500,7.622,-2.561
1573801169071,2019-11-15T14.59.29.071,0.263,-2.622,6.890,-3.171
1573801169082,2019-11-15T14.59.29.082,0.274,-1.829,5.427,-2.927
1573801169092,2019-11-15T14.59.29.092,0.284,-1.890,5.366,-2.317
1573801169102,2019-11-15T14.59.29.102,0.294,-1.341,4.512,-1.463
1573801169112,2019-11-15T14.59.29.112,0.304,-0.793,1.585,-0.976
1573801169121,2019-11-15T14.59.29.121,0.313,-0.915,-0.915,-0.854
1573801169131,2019-11-15T14.59.29.131,0.323,-1.159,-1.768,-0.854
1573801169142,2019-11-15T14.59.29.142,0.334,-1.585,-1.646,-0.854
1573801169152,2019-11-15T14.59.29.152,0.344,-1.037,-0.366,-0.488
1573801169162,2019-11-15T14.59.29.162,0.354,-0.671,0.854,-0.488
1573801169172,2019-11-15T14.59.29.172,0.364,-1.585,2.073,-0.488
1573801169183,2019-11-15T14.59.29.183,0.375,-1.159,1.463,-0.549
1573801169193,2019-11-15T14.59.29.193,0.385,-0.976,0.915,-0.915
1573801169203,2019-11-15T14.59.29.203,0.395,-1.037,1.037,-1.159
1573801169213,2019-11-15T14.59.29.213,0.405,-0.549,1.585,-1.037
1573801169222,2019-11-15T14.59.29.222,0.414,-0.183,1.220,-1.159
1573801169232,2019-11-15T14.59.29.232,0.424,0.122,-0.732,-0.976
1573801169243,2019-11-15T14.59.29.243,0.435,-0.183,-2.012,-0.549
1573801169253,2019-11-15T14.59.29.253,0.445,-0.305,-1.646,-0.549
1573801169263,2019-11-15T14.59.29.263,0.455,0.122,-0.854,-0.549
1573801169273,2019-11-15T14.59.29.273,0.465,0.244,1.280,-0.488
1573801169284,2019-11-15T14.59.29.284,0.476,0.366,1.646,-0.183
1573801169294,2019-11-15T14.59.29.294,0.486,0.183,1.037,0.366
1573801169304,2019-11-15T14.59.29.304,0.496,0.488,-0.122,0.000
1573801169314,2019-11-15T14.59.29.314,0.506,0.671,-3.354,-0.671
1573801169323,2019-11-15T14.59.29.323,0.515,0.244,-3.659,-0.610
1573801169334,2019-11-15T14.59.29.334,0.526,0.000,-2.256,-0.305
1573801169344,2019-11-15T14.59.29.344,0.536,-0.183,-2.500,-0.488
1573801169354,2019-11-15T14.59.29.354,0.546,0.061,-1.707,-0.488
1573801169364,2019-11-15T14.59.29.364,0.556,-0.183,0.000,-0.610
1573801169375,2019-11-15T14.59.29.375,0.567,-0.427,-0.244,-1.159
1573801169385,2019-11-15T14.59.29.385,0.577,-0.244,-0.793,-1.341
1573801169395,2019-11-15T14.59.29.395,0.587,-0.122,-1.098,-1.037
1573801169405,2019-11-15T14.59.29.405,0.597,-0.427,-2.378,-0.305
1573801169416,2019-11-15T14.59.29.416,0.608,-0.488,-2.012,0.122
1573801169426,2019-11-15T14.59.29.426,0.618,-0.183,-0.671,-0.183
1573801169435,2019-11-15T14.59.29.435,0.627,-0.183,0.610,-0.549
1573801169445,2019-11-15T14.59.29.445,0.637,-0.061,1.524,-0.061
1573801169455,2019-11-15T14.59.29.455,0.647,-0.061,-0.488,0.183
1573801169465,2019-11-15T14.59.29.465,0.657,-0.915,-3.720,0.000
1573801169476,2019-11-15T14.59.29.476,0.668,-0.305,-4.268,0.793
1573801169486,2019-11-15T14.59.29.486,0.678,0.122,-3.110,1.402
1573801169496,2019-11-15T14.59.29.496,0.688,-0.183,-1.037,1.037
1573801169506,2019-11-15T14.59.29.506,0.698,0.244,0.244,0.732
1573801169517,2019-11-15T14.59.29.517,0.709,0.122,0.488,0.976
1573801169527,2019-11-15T14.59.29.527,0.719,0.244,-1.037,1.280
1573801169536,2019-11-15T14.59.29.536,0.728,0.610,-3.902,1.402
1573801169546,2019-11-15T14.59.29.546,0.738,-0.122,-4.207,1.341
1573801169556,2019-11-15T14.59.29.556,0.748,-0.610,-4.268,1.220
1573801169566,2019-11-15T14.59.29.566,0.758,-0.488,-2.378,1.098
1573801169577,2019-11-15T14.59.29.577,0.769,-0.610,0.488,0.854
1573801169587,2019-11-15T14.59.29.587,0.779,-0.610,1.524,0.610
1573801169597,2019-11-15T14.59.29.597,0.789,-1.280,0.610,0.305
1573801169607,2019-11-15T14.59.29.607,0.799,-0.732,-1.585,0.061
1573801169618,2019-11-15T14.59.29.618,0.810,0.000,-2.012,0.915
1573801169628,2019-11-15T14.59.29.628,0.820,0.244,-3.720,0.549
1573801169637,2019-11-15T14.59.29.637,0.829,0.915,-5.427,-0.061
1573801169647,2019-11-15T14.59.29.647,0.839,0.305,-2.561,-0.183
1573801169657,2019-11-15T14.59.29.657,0.849,-1.341,1.585,0.000
1573801169667,2019-11-15T14.59.29.667,0.859,-1.829,5.000,0.122
1573801169678,2019-11-15T14.59.29.678,0.870,-1.098,5.854,-0.183
1573801169688,2019-11-15T14.59.29.688,0.880,-0.427,2.866,-0.793
1573801169698,2019-11-15T14.59.29.698,0.890,0.244,0.854,-1.159
1573801169709,2019-11-15T14.59.29.709,0.901,0.732,2.073,-0.427
1573801169719,2019-11-15T14.59.29.719,0.911,1.463,4.756,0.061
1573801169729,2019-11-15T14.59.29.729,0.921,1.585,6.829,-0.305
1573801169738,2019-11-15T14.59.29.738,0.930,0.793,7.744,-0.793
1573801169748,2019-11-15T14.59.29.748,0.940,-0.305,5.732,-1.220
1573801169758,2019-11-15T14.59.29.758,0.950,-0.366,2.134,-1.159
1573801169769,2019-11-15T14.59.29.769,0.961,-0.244,-1.098,-0.366
1573801169779,2019-11-15T14.59.29.779,0.971,-0.183,-1.646,0.549
1573801169789,2019-11-15T14.59.29.789,0.981,-0.183,-0.427,0.671
1573801169799,2019-11-15T14.59.29.799,0.991,-0.915,1.585,0.427
1573801169810,2019-11-15T14.59.29.810,1.002,-1.159,4.085,0.061
1573801169820,2019-11-15T14.59.29.820,1.012,-0.366,3.902,0.000
1573801169830,2019-11-15T14.59.29.830,1.022,0.366,1.402,0.366
1573801169839,2019-11-15T14.59.29.839,1.031,0.732,-1.768,0.793
1573801169849,2019-11-15T14.59.29.849,1.041,0.854,-4.085,0.732
1573801169859,2019-11-15T14.59.29.859,1.051,-0.122,-3.171,0.793
1573801169870,2019-11-15T14.59.29.870,1.062,-1.585,-0.305,0.793
1573801169880,2019-11-15T14.59.29.880,1.072,-2.439,4.146,0.671
1573801169890,2019-11-15T14.59.29.890,1.082,-1.890,6.524,0.732
1573801169900,2019-11-15T14.59.29.900,1.092,-1.524,4.573,0.915
1573801169911,2019-11-15T14.59.29.911,1.103,-0.671,0.366,0.793
1573801169921,2019-11-15T14.59.29.921,1.113,0.732,-2.927,0.549
1573801169931,2019-11-15T14.59.29.931,1.123,0.671,-3.841,0.549
1573801169941,2019-11-15T14.59.29.941,1.133,1.280,-4.085,0.976
1573801169950,2019-11-15T14.59.29.950,1.142,1.524,-2.744,1.341
1573801169960,2019-11-15T14.59.29.960,1.152,0.976,-1.402,1.037
1573801169971,2019-11-15T14.59.29.971,1.163,0.061,-1.707,0.305
1573801169981,2019-11-15T14.59.29.981,1.173,-0.305,-1.829,0.061
1573801169991,2019-11-15T14.59.29.991,1.183,-1.341,-1.037,-0.305
1573801170001,2019-11-15T14.59.30.001,1.193,-1.159,-0.488,-0.366
1573801170012,2019-11-15T14.59.30.012,1.204,0.427,0.000,0.244
1573801170022,2019-11-15T14.59.30.022,1.214,0.671,0.732,-0.183
1573801170032,2019-11-15T14.59.30.032,1.224,0.610,0.793,-1.768
1573801170042,2019-11-15T14.59.30.042,1.234,0.732,0.427,-2.256
1573801170051,2019-11-15T14.59.30.051,1.243,0.488,0.427,-1.341
1573801170062,2019-11-15T14.59.30.062,1.254,0.122,0.244,-0.793
1573801170072,2019-11-15T14.59.30.072,1.264,-0.976,0.732,-0.732
1573801170082,2019-11-15T14.59.30.082,1.274,-0.671,0.061,-0.549
1573801170092,2019-11-15T14.59.30.092,1.284,0.000,-2.378,-0.610
1573801170103,2019-11-15T14.59.30.103,1.295,0.366,-3.780,-0.610
1573801170113,2019-11-15T14.59.30.113,1.305,0.793,-4.390,-0.244
1573801170123,2019-11-15T14.59.30.123,1.315,0.793,-4.878,0.549
1573801170133,2019-11-15T14.59.30.133,1.325,0.427,-3.720,0.000
1573801170144,2019-11-15T14.59.30.144,1.336,0.061,-2.927,-0.793
1573801170152,2019-11-15T14.59.30.152,1.344,0.122,-1.829,-0.671
1573801170163,2019-11-15T14.59.30.163,1.355,0.122,0.976,-0.366
1573801170173,2019-11-15T14.59.30.173,1.365,-0.061,2.500,-0.244
1573801170183,2019-11-15T14.59.30.183,1.375,0.061,2.134,-0.366
1573801170193,2019-11-15T14.59.30.193,1.385,0.183,0.732,-0.671
1573801170204,2019-11-15T14.59.30.204,1.396,-0.183,-0.915,-0.671
1573801170214,2019-11-15T14.59.30.214,1.406,-0.976,-0.671,-0.305
1573801170224,2019-11-15T14.59.30.224,1.416,-1.463,1.037,0.244
1573801170234,2019-11-15T14.59.30.234,1.426,-0.976,1.768,0.122
1573801170245,2019-11-15T14.59.30.245,1.437,0.000,0.122,0.122
1573801170253,2019-11-15T14.59.30.253,1.445,0.488,-1.524,0.061
1573801170264,2019-11-15T14.59.30.264,1.456,0.366,-2.378,0.244
1573801170274,2019-11-15T14.59.30.274,1.466,-0.305,-1.280,0.244
1573801170284,2019-11-15T14.59.30.284,1.476,-0.793,0.732,-0.122
1573801170294,2019-11-15T14.59.30.294,1.486,-0.671,2.134,-0.671
1573801170305,2019-11-15T14.59.30.305,1.497,-1.220,3.598,-0.671
1573801170315,2019-11-15T14.59.30.315,1.507,-2.500,4.207,-0.122
1573801170325,2019-11-15T14.59.30.325,1.517,-1.951,2.927,0.793
1573801170335,2019-11-15T14.59.30.335,1.527,-0.976,-0.244,0.732
1573801170346,2019-11-15T14.59.30.346,1.538,-0.732,-2.195,0.000
1573801170356,2019-11-15T14.59.30.356,1.548,-0.915,-2.744,-0.427
1573801170365,2019-11-15T14.59.30.365,1.557,-1.220,-1.524,-0.183
1573801170375,2019-11-15T14.59.30.375,1.567,-1.341,2.317,0.427
1573801170385,2019-11-15T14.59.30.385,1.577,-1.890,4.817,0.183
1573801170396,2019-11-15T14.59.30.396,1.588,-1.524,4.451,-0.549
1573801170406,2019-11-15T14.59.30.406,1.598,-0.366,2.683,-0.061
1573801170416,2019-11-15T14.59.30.416,1.608,-0.061,-1.280,0.305
1573801170426,2019-11-15T14.59.30.426,1.618,0.244,-4.146,-0.061
1573801170437,2019-11-15T14.59.30.437,1.629,0.427,-3.171,-0.366
1573801170447,2019-11-15T14.59.30.447,1.639,-0.183,0.122,-0.244
1573801170457,2019-11-15T14.59.30.457,1.649,-0.732,3.110,-0.183
1573801170466,2019-11-15T14.59.30.466,1.658,-0.793,4.024,-0.183
1573801170476,2019-11-15T14.59.30.476,1.668,-0.244,2.256,-0.427
1573801170486,2019-11-15T14.59.30.486,1.678,-0.183,-1.341,-0.732
1573801170497,2019-11-15T14.59.30.497,1.689,0.366,-3.598,-0.793
1573801170507,2019-11-15T14.59.30.507,1.699,0.793,-3.171,-0.183
1573801170517,2019-11-15T14.59.30.517,1.709,-0.183,-1.280,-0.061
