epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801168797,2019-11-15T14.59.28.797,0.000,-0.083,0.900,-0.085
1573801168808,2019-11-15T14.59.28.808,0.011,-0.077,0.923,-0.083
1573801168818,2019-11-15T14.59.28.818,0.021,-0.069,0.922,-0.069
1573801168828,2019-11-15T14.59.28.828,0.031,-0.068,0.913,-0.063
1573801168838,2019-11-15T14.59.28.838,0.041,-0.067,0.908,-0.062
1573801168849,2019-11-15T14.59.28.849,0.052,-0.071,0.907,-0.061
1573801168859,2019-11-15T14.59.28.859,0.062,-0.083,0.900,-0.070
1573801168869,2019-11-15T14.59.28.869,0.072,-0.083,0.894,-0.073
1573801168879,2019-11-15T14.59.28.879,0.082,-0.086,0.895,-0.074
1573801168890,2019-11-15T14.59.28.890,0.093,-0.081,0.897,-0.069
1573801168900,2019-11-15T14.59.28.900,0.103,-0.082,0.901,-0.060
1573801168909,2019-11-15T14.59.28.909,0.112,-0.079,0.906,-0.060
1573801168919,2019-11-15T14.59.28.919,0.122,-0.072,0.900,-0.057
1573801168929,2019-11-15T14.59.28.929,0.132,-0.070,0.897,-0.054
1573801168939,2019-11-15T14.59.28.939,0.142,-0.076,0.900,-0.059
1573801168950,2019-11-15T14.59.28.950,0.153,-0.081,0.916,-0.062
1573801168960,2019-11-15T14.59.28.960,0.163,-0.078,0.915,-0.063
1573801168970,2019-11-15T14.59.28.970,0.173,-0.080,0.904,-0.058
1573801168980,2019-11-15T14.59.28.980,0.183,-0.083,0.897,-0.066
1573801168991,2019-11-15T14.59.28.991,0.194,-0.078,0.888,-0.070
1573801169001,2019-11-15T14.59.29.001,0.204,-0.073,0.888,-0.073
1573801169010,2019-11-15T14.59.29.010,0.213,-0.072,0.890,-0.074
1573801169020,2019-11-15T14.59.29.020,0.223,-0.067,0.891,-0.066
1573801169030,2019-11-15T14.59.29.030,0.233,-0.061,0.896,-0.060
1573801169041,2019-11-15T14.59.29.041,0.244,-0.057,0.898,-0.052
1573801169051,2019-11-15T14.59.29.051,0.254,-0.063,0.903,-0.054
1573801169061,2019-11-15T14.59.29.061,0.264,-0.071,0.906,-0.072
1573801169071,2019-11-15T14.59.29.071,0.274,-0.064,0.902,-0.062
1573801169082,2019-11-15T14.59.29.082,0.285,-0.077,0.908,-0.056
1573801169092,2019-11-15T14.59.29.092,0.295,-0.100,0.908,-0.065
1573801169102,2019-11-15T14.59.29.102,0.305,-0.111,0.899,-0.070
1573801169112,2019-11-15T14.59.29.112,0.315,-0.104,0.900,-0.072
1573801169121,2019-11-15T14.59.29.121,0.324,-0.089,0.904,-0.064
1573801169131,2019-11-15T14.59.29.131,0.334,-0.078,0.907,-0.059
1573801169142,2019-11-15T14.59.29.142,0.345,-0.073,0.908,-0.052
1573801169152,2019-11-15T14.59.29.152,0.355,-0.071,0.897,-0.050
1573801169162,2019-11-15T14.59.29.162,0.365,-0.081,0.896,-0.062
1573801169172,2019-11-15T14.59.29.172,0.375,-0.093,0.895,-0.074
1573801169183,2019-11-15T14.59.29.183,0.386,-0.085,0.885,-0.072
1573801169193,2019-11-15T14.59.29.193,0.396,-0.082,0.880,-0.070
1573801169203,2019-11-15T14.59.29.203,0.406,-0.086,0.881,-0.070
1573801169213,2019-11-15T14.59.29.213,0.416,-0.092,0.889,-0.065
1573801169222,2019-11-15T14.59.29.222,0.425,-0.091,0.902,-0.068
1573801169232,2019-11-15T14.59.29.232,0.435,-0.091,0.913,-0.064
1573801169243,2019-11-15T14.59.29.243,0.446,-0.083,0.914,-0.060
1573801169253,2019-11-15T14.59.29.253,0.456,-0.076,0.908,-0.057
1573801169263,2019-11-15T14.59.29.263,0.466,-0.076,0.902,-0.052
1573801169273,2019-11-15T14.59.29.273,0.476,-0.078,0.896,-0.060
1573801169284,2019-11-15T14.59.29.284,0.487,-0.086,0.887,-0.058
1573801169294,2019-11-15T14.59.29.294,0.497,-0.103,0.878,-0.064
1573801169304,2019-11-15T14.59.29.304,0.507,-0.098,0.886,-0.073
1573801169314,2019-11-15T14.59.29.314,0.517,-0.086,0.895,-0.064
1573801169323,2019-11-15T14.59.29.323,0.526,-0.084,0.907,-0.056
1573801169334,2019-11-15T14.59.29.334,0.537,-0.083,0.912,-0.068
1573801169344,2019-11-15T14.59.29.344,0.547,-0.074,0.901,-0.069
