epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802433966,2019-11-15T15.20.33.966,0.000,0.183,0.915,-0.610
1573802433977,2019-11-15T15.20.33.977,0.011,0.366,0.549,-0.427
1573802433987,2019-11-15T15.20.33.987,0.021,0.610,-2.805,-0.793
1573802433997,2019-11-15T15.20.33.997,0.031,0.732,-5.366,-0.610
1573802434007,2019-11-15T15.20.34.007,0.041,0.671,-4.268,-0.183
1573802434016,2019-11-15T15.20.34.016,0.050,-0.366,-1.768,-0.061
1573802434026,2019-11-15T15.20.34.026,0.060,-2.378,1.463,-0.183
1573802434037,2019-11-15T15.20.34.037,0.071,-2.744,0.854,-0.366
1573802434047,2019-11-15T15.20.34.047,0.081,-1.585,-1.890,-0.488
1573802434057,2019-11-15T15.20.34.057,0.091,-1.646,-1.829,-0.793
1573802434067,2019-11-15T15.20.34.067,0.101,-2.195,-1.585,-1.341
1573802434078,2019-11-15T15.20.34.078,0.112,-2.317,-1.585,-1.220
1573802434088,2019-11-15T15.20.34.088,0.122,-2.317,-0.671,-0.549
1573802434098,2019-11-15T15.20.34.098,0.132,-2.561,-0.366,0.183
1573802434108,2019-11-15T15.20.34.108,0.142,-3.537,-0.976,0.671
1573802434119,2019-11-15T15.20.34.119,0.153,-3.963,-3.598,0.305
1573802434127,2019-11-15T15.20.34.127,0.161,-2.927,-5.549,-0.122
1573802434138,2019-11-15T15.20.34.138,0.172,-2.805,-4.207,-0.244
1573802434148,2019-11-15T15.20.34.148,0.182,-2.927,-0.854,-0.427
1573802434158,2019-11-15T15.20.34.158,0.192,-2.805,3.598,-0.305
1573802434168,2019-11-15T15.20.34.168,0.202,-2.561,6.220,0.244
1573802434179,2019-11-15T15.20.34.179,0.213,-2.073,5.244,0.976
1573802434189,2019-11-15T15.20.34.189,0.223,-1.768,2.134,1.098
1573802434199,2019-11-15T15.20.34.199,0.233,-1.707,-0.976,0.793
1573802434209,2019-11-15T15.20.34.209,0.243,-1.707,-3.232,0.610
1573802434220,2019-11-15T15.20.34.220,0.254,-1.646,-3.110,0.915
1573802434229,2019-11-15T15.20.34.229,0.263,-1.524,-0.976,1.463
1573802434239,2019-11-15T15.20.34.239,0.273,-0.671,2.439,2.317
1573802434249,2019-11-15T15.20.34.249,0.283,-0.488,2.683,2.134
1573802434259,2019-11-15T15.20.34.259,0.293,-0.244,-0.732,1.220
1573802434270,2019-11-15T15.20.34.270,0.304,0.427,-3.232,0.793
1573802434280,2019-11-15T15.20.34.280,0.314,0.976,-2.622,0.610
1573802434290,2019-11-15T15.20.34.290,0.324,1.098,0.671,0.488
1573802434300,2019-11-15T15.20.34.300,0.334,0.305,4.573,0.610
1573802434311,2019-11-15T15.20.34.311,0.345,0.061,5.976,0.793
1573802434321,2019-11-15T15.20.34.321,0.355,0.183,5.488,1.037
1573802434330,2019-11-15T15.20.34.330,0.364,0.061,3.537,1.524
1573802434340,2019-11-15T15.20.34.340,0.374,0.244,-0.061,1.463
1573802434350,2019-11-15T15.20.34.350,0.384,0.427,-2.012,0.976
1573802434360,2019-11-15T15.20.34.360,0.394,0.366,-1.098,0.793
1573802434371,2019-11-15T15.20.34.371,0.405,0.000,-0.061,0.549
1573802434381,2019-11-15T15.20.34.381,0.415,-0.488,0.793,0.549
1573802434391,2019-11-15T15.20.34.391,0.425,0.061,1.646,0.915
1573802434401,2019-11-15T15.20.34.401,0.435,0.488,0.549,0.854
1573802434412,2019-11-15T15.20.34.412,0.446,0.793,-0.915,0.183
1573802434422,2019-11-15T15.20.34.422,0.456,0.854,-1.098,-0.366
1573802434431,2019-11-15T15.20.34.431,0.465,0.122,0.671,-0.488
1573802434441,2019-11-15T15.20.34.441,0.475,-0.854,3.415,0.000
1573802434451,2019-11-15T15.20.34.451,0.485,-0.671,3.476,0.549
1573802434461,2019-11-15T15.20.34.461,0.495,-0.305,1.037,0.732
1573802434472,2019-11-15T15.20.34.472,0.506,0.000,-3.720,-0.183
1573802434482,2019-11-15T15.20.34.482,0.516,0.061,-6.463,-0.549
1573802434492,2019-11-15T15.20.34.492,0.526,0.549,-6.159,-0.183
1573802434502,2019-11-15T15.20.34.502,0.536,0.244,-2.744,-0.244
1573802434513,2019-11-15T15.20.34.513,0.547,0.000,1.524,-0.976
1573802434523,2019-11-15T15.20.34.523,0.557,0.732,2.500,-1.159
1573802434532,2019-11-15T15.20.34.532,0.566,-0.244,2.256,-0.183
1573802434542,2019-11-15T15.20.34.542,0.576,-1.890,-0.061,0.000
1573802434552,2019-11-15T15.20.34.552,0.586,-1.585,-4.207,-0.488
1573802434563,2019-11-15T15.20.34.563,0.597,-1.341,-4.817,-1.037
1573802434573,2019-11-15T15.20.34.573,0.607,-1.341,-1.768,-0.671
1573802434583,2019-11-15T15.20.34.583,0.617,-1.524,1.402,-0.427
1573802434593,2019-11-15T15.20.34.593,0.627,-1.402,2.927,-1.280
1573802434604,2019-11-15T15.20.34.604,0.638,-0.915,2.195,-2.195
1573802434614,2019-11-15T15.20.34.614,0.648,-0.366,0.305,-1.951
1573802434624,2019-11-15T15.20.34.624,0.658,-0.854,-1.098,-1.341
1573802434633,2019-11-15T15.20.34.633,0.667,-1.402,-1.280,-1.159
1573802434643,2019-11-15T15.20.34.643,0.677,-1.402,-1.341,-1.037
1573802434653,2019-11-15T15.20.34.653,0.687,-1.402,0.061,-0.976
1573802434664,2019-11-15T15.20.34.664,0.698,-1.768,3.415,-0.671
1573802434674,2019-11-15T15.20.34.674,0.708,-1.341,2.134,-0.183
1573802434684,2019-11-15T15.20.34.684,0.718,-0.305,-2.439,-0.488
1573802434694,2019-11-15T15.20.34.694,0.728,0.305,-5.122,-1.037
1573802434705,2019-11-15T15.20.34.705,0.739,0.732,-4.573,-0.610
1573802434715,2019-11-15T15.20.34.715,0.749,0.732,-1.585,-0.305
1573802434725,2019-11-15T15.20.34.725,0.759,0.244,2.012,-0.610
1573802434735,2019-11-15T15.20.34.735,0.769,-0.854,4.939,-0.732
1573802434744,2019-11-15T15.20.34.744,0.778,-1.402,6.159,-0.366
1573802434754,2019-11-15T15.20.34.754,0.788,-1.402,4.695,0.122
1573802434765,2019-11-15T15.20.34.765,0.799,-0.610,-0.061,0.305
1573802434775,2019-11-15T15.20.34.775,0.809,0.549,-3.598,0.610
1573802434785,2019-11-15T15.20.34.785,0.819,0.793,-3.720,0.854
1573802434795,2019-11-15T15.20.34.795,0.829,0.427,-1.890,0.793
1573802434806,2019-11-15T15.20.34.806,0.840,-0.244,1.037,0.427
1573802434816,2019-11-15T15.20.34.816,0.850,-0.976,3.598,0.549
1573802434826,2019-11-15T15.20.34.826,0.860,-0.854,2.073,0.610
1573802434836,2019-11-15T15.20.34.836,0.870,-0.915,-0.732,0.915
