epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800878054,2019-11-15T14.54.38.054,0.000,-0.147,0.962,0.021
1573800878064,2019-11-15T14.54.38.064,0.010,-0.153,0.967,0.022
1573800878074,2019-11-15T14.54.38.074,0.020,-0.156,0.964,0.020
1573800878085,2019-11-15T14.54.38.085,0.031,-0.161,0.969,0.021
1573800878095,2019-11-15T14.54.38.095,0.041,-0.160,0.968,0.020
1573800878104,2019-11-15T14.54.38.104,0.050,-0.158,0.966,0.014
1573800878114,2019-11-15T14.54.38.114,0.060,-0.158,0.971,0.010
1573800878124,2019-11-15T14.54.38.124,0.070,-0.159,0.968,0.020
1573800878134,2019-11-15T14.54.38.134,0.080,-0.165,0.962,0.024
1573800878145,2019-11-15T14.54.38.145,0.091,-0.163,0.961,0.025
1573800878155,2019-11-15T14.54.38.155,0.101,-0.151,0.968,0.028
1573800878165,2019-11-15T14.54.38.165,0.111,-0.151,0.973,0.030
1573800878175,2019-11-15T14.54.38.175,0.121,-0.157,0.967,0.027
1573800878186,2019-11-15T14.54.38.186,0.132,-0.157,0.962,0.021
1573800878196,2019-11-15T14.54.38.196,0.142,-0.159,0.960,0.016
1573800878206,2019-11-15T14.54.38.206,0.152,-0.158,0.965,0.018
1573800878215,2019-11-15T14.54.38.215,0.161,-0.162,0.964,0.023
1573800878225,2019-11-15T14.54.38.225,0.171,-0.171,0.965,0.025
1573800878236,2019-11-15T14.54.38.236,0.182,-0.162,0.968,0.026
1573800878246,2019-11-15T14.54.38.246,0.192,-0.153,0.975,0.024
1573800878256,2019-11-15T14.54.38.256,0.202,-0.150,0.972,0.025
1573800878266,2019-11-15T14.54.38.266,0.212,-0.153,0.968,0.022
1573800878277,2019-11-15T14.54.38.277,0.223,-0.162,0.965,0.015
1573800878287,2019-11-15T14.54.38.287,0.233,-0.165,0.964,0.012
1573800878297,2019-11-15T14.54.38.297,0.243,-0.161,0.963,0.012
1573800878307,2019-11-15T14.54.38.307,0.253,-0.153,0.962,0.015
1573800878318,2019-11-15T14.54.38.318,0.264,-0.147,0.965,0.025
1573800878326,2019-11-15T14.54.38.326,0.272,-0.155,0.967,0.027
1573800878337,2019-11-15T14.54.38.337,0.283,-0.152,0.965,0.030
1573800878347,2019-11-15T14.54.38.347,0.293,-0.147,0.963,0.030
1573800878357,2019-11-15T14.54.38.357,0.303,-0.152,0.971,0.024
1573800878367,2019-11-15T14.54.38.367,0.313,-0.159,0.974,0.019
1573800878378,2019-11-15T14.54.38.378,0.324,-0.161,0.971,0.016
1573800878388,2019-11-15T14.54.38.388,0.334,-0.160,0.970,0.022
1573800878398,2019-11-15T14.54.38.398,0.344,-0.159,0.969,0.025
1573800878408,2019-11-15T14.54.38.408,0.354,-0.157,0.964,0.026
1573800878419,2019-11-15T14.54.38.419,0.365,-0.153,0.955,0.024
1573800878427,2019-11-15T14.54.38.427,0.373,-0.153,0.958,0.020
1573800878438,2019-11-15T14.54.38.438,0.384,-0.158,0.960,0.011
1573800878448,2019-11-15T14.54.38.448,0.394,-0.154,0.967,0.012
1573800878458,2019-11-15T14.54.38.458,0.404,-0.151,0.970,0.015
1573800878468,2019-11-15T14.54.38.468,0.414,-0.146,0.965,0.016
1573800878479,2019-11-15T14.54.38.479,0.425,-0.152,0.959,0.017
1573800878489,2019-11-15T14.54.38.489,0.435,-0.158,0.957,0.017
1573800878499,2019-11-15T14.54.38.499,0.445,-0.157,0.958,0.019
1573800878509,2019-11-15T14.54.38.509,0.455,-0.161,0.955,0.016
1573800878520,2019-11-15T14.54.38.520,0.466,-0.162,0.960,0.014
1573800878528,2019-11-15T14.54.38.528,0.474,-0.157,0.978,0.018
1573800878539,2019-11-15T14.54.38.539,0.485,-0.161,0.975,0.015
1573800878549,2019-11-15T14.54.38.549,0.495,-0.166,0.960,0.014
1573800878559,2019-11-15T14.54.38.559,0.505,-0.158,0.962,0.018
1573800878569,2019-11-15T14.54.38.569,0.515,-0.159,0.971,0.020
1573800878580,2019-11-15T14.54.38.580,0.526,-0.168,0.969,0.016
1573800878590,2019-11-15T14.54.38.590,0.536,-0.170,0.970,0.014
1573800878600,2019-11-15T14.54.38.600,0.546,-0.172,0.971,0.020
1573800878611,2019-11-15T14.54.38.611,0.557,-0.168,0.971,0.025
