epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804590498,2019-11-15T15.56.30.498,0.000,-0.064,0.960,-0.012
1573804590507,2019-11-15T15.56.30.507,0.009,-0.063,0.970,-0.013
1573804590517,2019-11-15T15.56.30.517,0.019,-0.063,0.971,-0.010
1573804590527,2019-11-15T15.56.30.527,0.029,-0.062,0.970,-0.006
1573804590537,2019-11-15T15.56.30.537,0.039,-0.060,0.976,-0.007
1573804590548,2019-11-15T15.56.30.548,0.050,-0.061,0.976,0.004
1573804590558,2019-11-15T15.56.30.558,0.060,-0.069,0.979,-0.001
1573804590568,2019-11-15T15.56.30.568,0.070,-0.073,0.968,-0.043
1573804590577,2019-11-15T15.56.30.577,0.079,-0.064,0.958,-0.025
1573804590587,2019-11-15T15.56.30.587,0.089,-0.062,0.981,0.025
1573804590597,2019-11-15T15.56.30.597,0.099,-0.060,0.984,-0.015
1573804590608,2019-11-15T15.56.30.608,0.110,-0.051,0.966,-0.044
1573804590618,2019-11-15T15.56.30.618,0.120,-0.066,0.965,0.010
1573804590628,2019-11-15T15.56.30.628,0.130,-0.077,0.969,-0.007
1573804590638,2019-11-15T15.56.30.638,0.140,-0.072,0.966,-0.034
1573804590647,2019-11-15T15.56.30.647,0.149,-0.061,0.970,-0.017
1573804590657,2019-11-15T15.56.30.657,0.159,-0.050,0.981,0.010
1573804590668,2019-11-15T15.56.30.668,0.170,-0.052,0.985,0.001
1573804590678,2019-11-15T15.56.30.678,0.180,-0.074,0.981,-0.016
1573804590688,2019-11-15T15.56.30.688,0.190,-0.091,0.972,-0.019
1573804590698,2019-11-15T15.56.30.698,0.200,-0.084,0.970,-0.014
1573804590707,2019-11-15T15.56.30.707,0.209,-0.069,0.977,-0.003
1573804590718,2019-11-15T15.56.30.718,0.220,-0.059,0.973,-0.009
1573804590728,2019-11-15T15.56.30.728,0.230,-0.059,0.969,-0.018
1573804590738,2019-11-15T15.56.30.738,0.240,-0.064,0.966,-0.017
1573804590748,2019-11-15T15.56.30.748,0.250,-0.073,0.968,-0.015
1573804590759,2019-11-15T15.56.30.759,0.261,-0.078,0.973,-0.008
1573804590769,2019-11-15T15.56.30.769,0.271,-0.073,0.978,-0.005
1573804590778,2019-11-15T15.56.30.778,0.280,-0.063,0.975,-0.020
1573804590788,2019-11-15T15.56.30.788,0.290,-0.060,0.968,-0.011
1573804590798,2019-11-15T15.56.30.798,0.300,-0.059,0.968,-0.015
1573804590808,2019-11-15T15.56.30.808,0.310,-0.066,0.969,-0.022
1573804590819,2019-11-15T15.56.30.819,0.321,-0.068,0.974,-0.010
1573804590829,2019-11-15T15.56.30.829,0.331,-0.065,0.977,-0.007
1573804590839,2019-11-15T15.56.30.839,0.341,-0.063,0.976,-0.002
1573804590848,2019-11-15T15.56.30.848,0.350,-0.064,0.977,-0.006
1573804590858,2019-11-15T15.56.30.858,0.360,-0.061,0.972,-0.012
1573804590868,2019-11-15T15.56.30.868,0.370,-0.059,0.973,-0.008
1573804590879,2019-11-15T15.56.30.879,0.381,-0.064,0.976,-0.006
1573804590889,2019-11-15T15.56.30.889,0.391,-0.068,0.972,-0.011
1573804590899,2019-11-15T15.56.30.899,0.401,-0.071,0.970,-0.012
1573804590909,2019-11-15T15.56.30.909,0.411,-0.068,0.971,-0.014
1573804590918,2019-11-15T15.56.30.918,0.420,-0.063,0.970,-0.013
1573804590928,2019-11-15T15.56.30.928,0.430,-0.062,0.969,-0.011
1573804590939,2019-11-15T15.56.30.939,0.441,-0.062,0.971,-0.012
1573804590949,2019-11-15T15.56.30.949,0.451,-0.062,0.971,-0.013
1573804590959,2019-11-15T15.56.30.959,0.461,-0.060,0.973,-0.015
1573804590969,2019-11-15T15.56.30.969,0.471,-0.063,0.974,-0.015
1573804590978,2019-11-15T15.56.30.978,0.480,-0.064,0.974,-0.014
1573804590989,2019-11-15T15.56.30.989,0.491,-0.065,0.973,-0.010
1573804590999,2019-11-15T15.56.30.999,0.501,-0.067,0.975,-0.011
1573804591009,2019-11-15T15.56.31.009,0.511,-0.072,0.978,-0.007
1573804591019,2019-11-15T15.56.31.019,0.521,-0.074,0.980,-0.007
1573804591030,2019-11-15T15.56.31.030,0.532,-0.071,0.979,-0.003
1573804591038,2019-11-15T15.56.31.038,0.540,-0.063,0.977,0.002
1573804591049,2019-11-15T15.56.31.049,0.551,-0.061,0.976,-0.008
1573804591059,2019-11-15T15.56.31.059,0.561,-0.057,0.959,-0.054
1573804591069,2019-11-15T15.56.31.069,0.571,-0.055,0.953,-0.021
1573804591079,2019-11-15T15.56.31.079,0.581,-0.065,0.979,0.019
1573804591090,2019-11-15T15.56.31.090,0.592,-0.061,0.979,-0.032
1573804591100,2019-11-15T15.56.31.100,0.602,-0.061,0.965,-0.035
1573804591109,2019-11-15T15.56.31.109,0.611,-0.076,0.967,0.009
1573804591119,2019-11-15T15.56.31.119,0.621,-0.083,0.969,-0.016
1573804591129,2019-11-15T15.56.31.129,0.631,-0.068,0.967,-0.035
1573804591139,2019-11-15T15.56.31.139,0.641,-0.047,0.972,-0.017
1573804591150,2019-11-15T15.56.31.150,0.652,-0.035,0.979,0.007
