epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804589021,2019-11-15T15.56.29.021,0.000,0.371,0.866,-0.180
1573804589030,2019-11-15T15.56.29.030,0.009,0.374,0.873,-0.184
1573804589040,2019-11-15T15.56.29.040,0.019,0.367,0.873,-0.182
1573804589051,2019-11-15T15.56.29.051,0.030,0.363,0.874,-0.180
1573804589061,2019-11-15T15.56.29.061,0.040,0.362,0.876,-0.180
1573804589071,2019-11-15T15.56.29.071,0.050,0.362,0.877,-0.180
1573804589081,2019-11-15T15.56.29.081,0.060,0.367,0.874,-0.178
1573804589092,2019-11-15T15.56.29.092,0.071,0.371,0.871,-0.178
1573804589102,2019-11-15T15.56.29.102,0.081,0.380,0.869,-0.179
1573804589112,2019-11-15T15.56.29.112,0.091,0.375,0.868,-0.182
1573804589122,2019-11-15T15.56.29.122,0.101,0.373,0.873,-0.182
1573804589133,2019-11-15T15.56.29.133,0.112,0.372,0.875,-0.180
1573804589142,2019-11-15T15.56.29.142,0.121,0.363,0.874,-0.181
1573804589152,2019-11-15T15.56.29.152,0.131,0.364,0.872,-0.181
1573804589162,2019-11-15T15.56.29.162,0.141,0.366,0.874,-0.180
1573804589172,2019-11-15T15.56.29.172,0.151,0.365,0.874,-0.179
1573804589183,2019-11-15T15.56.29.183,0.162,0.371,0.872,-0.177
1573804589193,2019-11-15T15.56.29.193,0.172,0.370,0.874,-0.177
1573804589203,2019-11-15T15.56.29.203,0.182,0.373,0.876,-0.176
1573804589213,2019-11-15T15.56.29.213,0.192,0.372,0.874,-0.178
1573804589224,2019-11-15T15.56.29.224,0.203,0.371,0.871,-0.183
1573804589234,2019-11-15T15.56.29.234,0.213,0.368,0.873,-0.183
1573804589244,2019-11-15T15.56.29.244,0.223,0.368,0.873,-0.184
1573804589253,2019-11-15T15.56.29.253,0.232,0.370,0.874,-0.184
1573804589263,2019-11-15T15.56.29.263,0.242,0.368,0.875,-0.182
1573804589273,2019-11-15T15.56.29.273,0.252,0.370,0.872,-0.183
1573804589284,2019-11-15T15.56.29.284,0.263,0.371,0.874,-0.180
1573804589294,2019-11-15T15.56.29.294,0.273,0.367,0.875,-0.178
1573804589304,2019-11-15T15.56.29.304,0.283,0.368,0.876,-0.177
1573804589314,2019-11-15T15.56.29.314,0.293,0.373,0.875,-0.179
1573804589325,2019-11-15T15.56.29.325,0.304,0.371,0.870,-0.180
1573804589335,2019-11-15T15.56.29.335,0.314,0.372,0.871,-0.181
1573804589345,2019-11-15T15.56.29.345,0.324,0.376,0.873,-0.181
1573804589355,2019-11-15T15.56.29.355,0.334,0.372,0.874,-0.181
1573804589364,2019-11-15T15.56.29.364,0.343,0.363,0.873,-0.180
1573804589374,2019-11-15T15.56.29.374,0.353,0.369,0.875,-0.180
1573804589385,2019-11-15T15.56.29.385,0.364,0.366,0.875,-0.180
1573804589395,2019-11-15T15.56.29.395,0.374,0.360,0.876,-0.178
1573804589405,2019-11-15T15.56.29.405,0.384,0.365,0.875,-0.180
1573804589415,2019-11-15T15.56.29.415,0.394,0.371,0.875,-0.180
1573804589426,2019-11-15T15.56.29.426,0.405,0.374,0.874,-0.179
1573804589436,2019-11-15T15.56.29.436,0.415,0.375,0.873,-0.181
1573804589446,2019-11-15T15.56.29.446,0.425,0.373,0.873,-0.181
1573804589456,2019-11-15T15.56.29.456,0.435,0.370,0.872,-0.180
1573804589467,2019-11-15T15.56.29.467,0.446,0.364,0.875,-0.183
1573804589476,2019-11-15T15.56.29.476,0.455,0.366,0.876,-0.182
1573804589486,2019-11-15T15.56.29.486,0.465,0.366,0.875,-0.180
1573804589496,2019-11-15T15.56.29.496,0.475,0.364,0.874,-0.181
1573804589506,2019-11-15T15.56.29.506,0.485,0.370,0.876,-0.177
1573804589517,2019-11-15T15.56.29.517,0.496,0.371,0.876,-0.179
1573804589527,2019-11-15T15.56.29.527,0.506,0.363,0.874,-0.182
1573804589537,2019-11-15T15.56.29.537,0.516,0.362,0.874,-0.181
1573804589547,2019-11-15T15.56.29.547,0.526,0.369,0.874,-0.179
1573804589558,2019-11-15T15.56.29.558,0.537,0.373,0.872,-0.180
1573804589568,2019-11-15T15.56.29.568,0.547,0.369,0.872,-0.180
1573804589578,2019-11-15T15.56.29.578,0.557,0.372,0.874,-0.178
