epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804589907,2019-11-15T15.56.29.907,0.000,1.037,0.854,1.707
1573804589918,2019-11-15T15.56.29.918,0.011,1.524,1.402,1.646
1573804589928,2019-11-15T15.56.29.928,0.021,2.744,3.171,2.134
1573804589938,2019-11-15T15.56.29.938,0.031,2.805,4.756,2.256
1573804589947,2019-11-15T15.56.29.947,0.040,1.951,5.488,1.280
1573804589957,2019-11-15T15.56.29.957,0.050,1.890,5.305,0.488
1573804589967,2019-11-15T15.56.29.967,0.060,1.341,3.171,0.427
1573804589978,2019-11-15T15.56.29.978,0.071,-1.341,-0.427,0.793
1573804589988,2019-11-15T15.56.29.988,0.081,-2.439,-2.500,1.220
1573804589998,2019-11-15T15.56.29.998,0.091,-2.805,-2.012,1.220
1573804590008,2019-11-15T15.56.30.008,0.101,-2.012,-1.280,1.159
1573804590019,2019-11-15T15.56.30.019,0.112,-0.183,-0.854,1.159
1573804590028,2019-11-15T15.56.30.028,0.121,1.829,0.061,0.793
1573804590038,2019-11-15T15.56.30.038,0.131,3.537,1.159,0.183
1573804590048,2019-11-15T15.56.30.048,0.141,4.207,0.793,-0.793
1573804590058,2019-11-15T15.56.30.058,0.151,2.622,0.366,-1.585
1573804590069,2019-11-15T15.56.30.069,0.162,0.671,1.402,-1.524
1573804590079,2019-11-15T15.56.30.079,0.172,0.732,0.366,-0.732
1573804590089,2019-11-15T15.56.30.089,0.182,0.549,-2.317,0.061
1573804590099,2019-11-15T15.56.30.099,0.192,0.244,-3.110,0.610
1573804590108,2019-11-15T15.56.30.108,0.201,0.793,-1.280,0.610
1573804590118,2019-11-15T15.56.30.118,0.211,1.829,1.220,0.061
1573804590129,2019-11-15T15.56.30.129,0.222,3.293,2.073,0.183
1573804590139,2019-11-15T15.56.30.139,0.232,3.780,1.220,0.427
1573804590149,2019-11-15T15.56.30.149,0.242,2.500,0.122,-0.122
1573804590159,2019-11-15T15.56.30.159,0.252,1.098,1.098,-0.976
1573804590170,2019-11-15T15.56.30.170,0.263,1.341,1.768,-1.463
1573804590180,2019-11-15T15.56.30.180,0.273,1.341,0.610,-1.098
1573804590189,2019-11-15T15.56.30.189,0.282,0.854,-1.220,-0.366
1573804590199,2019-11-15T15.56.30.199,0.292,-0.244,-2.073,0.793
1573804590209,2019-11-15T15.56.30.209,0.302,-0.183,-1.463,1.524
1573804590219,2019-11-15T15.56.30.219,0.312,-0.122,-1.341,1.280
1573804590230,2019-11-15T15.56.30.230,0.323,0.244,-1.524,1.037
1573804590240,2019-11-15T15.56.30.240,0.333,1.463,-0.732,0.976
1573804590250,2019-11-15T15.56.30.250,0.343,2.988,0.244,0.488
1573804590260,2019-11-15T15.56.30.260,0.353,4.329,1.098,-0.427
1573804590269,2019-11-15T15.56.30.269,0.362,4.451,1.402,-1.098
1573804590279,2019-11-15T15.56.30.279,0.372,1.951,2.256,-1.585
1573804590290,2019-11-15T15.56.30.290,0.383,0.732,3.415,-1.707
1573804590300,2019-11-15T15.56.30.300,0.393,-0.488,0.183,-1.098
1573804590310,2019-11-15T15.56.30.310,0.403,-2.195,-4.939,0.122
1573804590320,2019-11-15T15.56.30.320,0.413,-2.805,-5.976,1.159
1573804590331,2019-11-15T15.56.30.331,0.424,-1.037,-2.805,1.402
1573804590341,2019-11-15T15.56.30.341,0.434,1.829,1.159,1.037
1573804590350,2019-11-15T15.56.30.350,0.443,3.537,3.720,0.915
1573804590360,2019-11-15T15.56.30.360,0.453,3.293,5.000,0.305
1573804590370,2019-11-15T15.56.30.370,0.463,2.439,4.878,-1.159
1573804590381,2019-11-15T15.56.30.381,0.474,1.280,2.378,-1.768
1573804590391,2019-11-15T15.56.30.391,0.484,-0.366,-2.561,-1.280
1573804590401,2019-11-15T15.56.30.401,0.494,-2.744,-6.768,-0.671
1573804590411,2019-11-15T15.56.30.411,0.504,-3.415,-6.463,-0.427
1573804590422,2019-11-15T15.56.30.422,0.515,-1.890,-3.780,-0.549
