epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804586042,2019-11-15T15.56.26.042,0.000,-0.793,0.305,0.305
1573804586052,2019-11-15T15.56.26.052,0.010,-0.732,0.122,0.061
1573804586062,2019-11-15T15.56.26.062,0.020,-1.098,0.671,0.183
1573804586073,2019-11-15T15.56.26.073,0.031,-1.098,0.671,0.610
1573804586083,2019-11-15T15.56.26.083,0.041,-1.159,-0.488,0.854
1573804586093,2019-11-15T15.56.26.093,0.051,-1.098,-1.585,0.427
1573804586103,2019-11-15T15.56.26.103,0.061,-0.854,-1.768,-0.061
1573804586114,2019-11-15T15.56.26.114,0.072,-0.549,-1.646,-0.183
1573804586124,2019-11-15T15.56.26.124,0.082,-0.366,-1.890,-0.244
1573804586134,2019-11-15T15.56.26.134,0.092,-0.244,-1.768,-0.427
1573804586143,2019-11-15T15.56.26.143,0.101,-0.244,-1.280,-0.366
1573804586153,2019-11-15T15.56.26.153,0.111,0.061,-1.280,-0.061
1573804586164,2019-11-15T15.56.26.164,0.122,0.183,-1.463,0.000
1573804586174,2019-11-15T15.56.26.174,0.132,0.244,-1.341,0.122
1573804586184,2019-11-15T15.56.26.184,0.142,0.183,-1.463,0.061
1573804586194,2019-11-15T15.56.26.194,0.152,0.000,-1.707,0.244
1573804586205,2019-11-15T15.56.26.205,0.163,-0.244,-1.159,0.244
1573804586215,2019-11-15T15.56.26.215,0.173,-0.671,0.366,0.427
1573804586225,2019-11-15T15.56.26.225,0.183,-0.732,0.976,0.427
1573804586235,2019-11-15T15.56.26.235,0.193,-0.549,0.549,-0.061
1573804586244,2019-11-15T15.56.26.244,0.202,0.061,-0.549,-0.610
1573804586254,2019-11-15T15.56.26.254,0.212,0.427,-1.220,-1.220
1573804586265,2019-11-15T15.56.26.265,0.223,0.793,-1.524,-1.280
1573804586275,2019-11-15T15.56.26.275,0.233,0.854,-1.524,-1.402
1573804586285,2019-11-15T15.56.26.285,0.243,0.671,-0.976,-1.037
1573804586295,2019-11-15T15.56.26.295,0.253,0.305,-0.793,-0.305
1573804586306,2019-11-15T15.56.26.306,0.264,0.061,-0.610,-0.244
1573804586316,2019-11-15T15.56.26.316,0.274,-0.122,-0.122,-0.427
1573804586326,2019-11-15T15.56.26.326,0.284,-0.122,0.549,-0.732
1573804586336,2019-11-15T15.56.26.336,0.294,0.061,0.915,-1.159
1573804586347,2019-11-15T15.56.26.347,0.305,0.488,0.671,-1.646
1573804586355,2019-11-15T15.56.26.355,0.313,0.793,0.549,-2.073
1573804586366,2019-11-15T15.56.26.366,0.324,0.915,0.549,-1.646
1573804586376,2019-11-15T15.56.26.376,0.334,0.915,0.366,-0.854
1573804586386,2019-11-15T15.56.26.386,0.344,0.549,-0.061,0.061
1573804586396,2019-11-15T15.56.26.396,0.354,0.183,-0.549,0.732
1573804586407,2019-11-15T15.56.26.407,0.365,-0.183,-1.280,0.976
1573804586417,2019-11-15T15.56.26.417,0.375,-0.122,-2.744,0.793
1573804586427,2019-11-15T15.56.26.427,0.385,0.122,-3.049,-0.122
1573804586437,2019-11-15T15.56.26.437,0.395,0.488,-1.768,-1.098
1573804586448,2019-11-15T15.56.26.448,0.406,0.976,-0.549,-1.402
1573804586456,2019-11-15T15.56.26.456,0.414,1.098,-0.488,-1.402
1573804586467,2019-11-15T15.56.26.467,0.425,0.793,-0.610,-1.037
1573804586477,2019-11-15T15.56.26.477,0.435,0.488,-1.707,0.244
1573804586487,2019-11-15T15.56.26.487,0.445,-0.061,-2.683,0.732
1573804586498,2019-11-15T15.56.26.498,0.456,-0.732,-1.646,0.549
1573804586508,2019-11-15T15.56.26.508,0.466,-0.915,0.427,0.183
1573804586518,2019-11-15T15.56.26.518,0.476,-0.793,2.317,-0.610
1573804586528,2019-11-15T15.56.26.528,0.486,-0.488,2.866,-1.098
1573804586539,2019-11-15T15.56.26.539,0.497,0.061,1.463,-1.220
1573804586549,2019-11-15T15.56.26.549,0.507,0.305,-0.671,-0.976
1573804586559,2019-11-15T15.56.26.559,0.517,0.244,-1.585,-0.488
1573804586568,2019-11-15T15.56.26.568,0.526,-0.244,-0.732,-0.183
1573804586578,2019-11-15T15.56.26.578,0.536,-0.854,0.549,-0.061
1573804586588,2019-11-15T15.56.26.588,0.546,-1.159,1.463,-0.488
1573804586599,2019-11-15T15.56.26.599,0.557,-0.854,1.463,-1.037
1573804586609,2019-11-15T15.56.26.609,0.567,-0.183,1.220,-1.341
1573804586619,2019-11-15T15.56.26.619,0.577,0.427,0.915,-1.646
1573804586629,2019-11-15T15.56.26.629,0.587,1.098,0.305,-1.585
1573804586640,2019-11-15T15.56.26.640,0.598,1.646,-0.854,-1.220
1573804586650,2019-11-15T15.56.26.650,0.608,1.951,-1.585,-1.098
1573804586660,2019-11-15T15.56.26.660,0.618,1.707,-1.402,-1.037
1573804586669,2019-11-15T15.56.26.669,0.627,1.341,-1.280,-0.671
